Time (ms),-200 pA,-175 pA,-150 pA,-125 pA,-100 pA,-75 pA,-50 pA,-25 pA,0 pA,25 pA,50 pA,75 pA,100 pA,125 pA,150 pA,175 pA,200 pA,225 pA
308.292,-79.395,-78.400,-79.166,-79.117,-79.062,-79.410,-78.671,-79.025,-79.132,-79.150,-78.952,-78.943,-78.467,-78.348,-77.472,-77.740,-77.805,-78.000
308.392,-79.453,-78.513,-79.016,-79.019,-79.053,-79.501,-78.729,-79.120,-79.205,-79.022,-78.854,-78.979,-78.528,-78.262,-77.582,-77.661,-77.869,-77.866
308.492,-79.507,-78.400,-79.099,-79.068,-79.135,-79.486,-78.528,-79.001,-79.211,-79.141,-78.976,-78.860,-78.546,-78.253,-77.554,-77.713,-77.979,-77.850
308.591,-79.379,-78.500,-79.178,-79.071,-78.986,-79.391,-78.644,-78.995,-79.163,-79.135,-78.961,-78.888,-78.433,-78.302,-77.463,-77.835,-77.866,-77.966
308.691,-79.449,-78.500,-79.126,-79.034,-79.129,-79.504,-78.589,-79.068,-79.309,-79.022,-78.879,-78.943,-78.506,-78.287,-77.582,-77.698,-77.811,-77.939
308.791,-79.459,-78.400,-79.193,-79.077,-79.099,-79.462,-78.601,-78.998,-79.196,-79.129,-78.983,-78.827,-78.497,-78.186,-77.621,-77.643,-77.963,-77.841
308.891,-79.407,-78.497,-79.053,-79.001,-79.047,-79.483,-78.720,-79.065,-79.175,-79.095,-79.022,-78.818,-78.461,-78.268,-77.554,-77.719,-77.927,-77.905
308.991,-79.526,-78.406,-79.117,-79.086,-79.126,-79.507,-78.656,-79.147,-79.245,-79.004,-78.946,-78.958,-78.488,-78.265,-77.499,-77.774,-77.823,-77.988
309.091,-79.413,-78.433,-79.144,-79.074,-79.013,-79.428,-78.601,-78.995,-79.120,-79.129,-78.983,-78.900,-78.619,-78.192,-77.603,-77.725,-77.859,-77.887
309.191,-79.437,-78.455,-79.025,-79.037,-79.037,-79.462,-78.674,-79.099,-79.242,-79.086,-79.053,-78.793,-78.488,-78.232,-77.621,-77.646,-77.945,-77.805
309.291,-79.477,-78.363,-79.166,-79.224,-79.108,-79.495,-78.574,-79.102,-79.260,-79.062,-78.952,-78.845,-78.421,-78.241,-77.499,-77.652,-77.896,-77.908
309.391,-79.395,-78.561,-79.138,-79.102,-78.970,-79.364,-78.662,-78.964,-79.163,-79.172,-78.879,-78.906,-78.534,-78.250,-77.542,-77.759,-77.805,-77.939
309.491,-79.465,-78.467,-79.135,-79.108,-79.025,-79.507,-78.693,-79.089,-79.254,-79.117,-79.007,-78.806,-78.534,-78.192,-77.625,-77.731,-77.774,-77.899
309.590,-79.483,-78.406,-79.205,-79.202,-79.117,-79.507,-78.555,-79.105,-79.327,-79.083,-79.010,-78.806,-78.421,-78.241,-77.588,-77.634,-77.872,-77.850
309.690,-79.385,-78.525,-79.092,-79.144,-78.992,-79.410,-78.641,-78.998,-79.153,-79.150,-78.891,-78.900,-78.433,-78.305,-77.475,-77.628,-77.878,-77.856
309.790,-79.410,-78.458,-79.147,-79.108,-79.065,-79.526,-78.735,-79.099,-79.160,-79.190,-78.934,-78.867,-78.516,-78.250,-77.524,-77.759,-77.798,-78.012
309.890,-79.510,-78.439,-79.282,-79.214,-79.123,-79.504,-78.583,-79.114,-79.312,-79.083,-79.022,-78.812,-78.525,-78.171,-77.570,-77.786,-77.820,-77.972
309.990,-79.398,-78.564,-79.102,-79.132,-79.007,-79.410,-78.610,-79.022,-79.160,-79.111,-79.004,-78.848,-78.409,-78.250,-77.600,-77.759,-77.902,-77.887
310.090,-79.364,-78.427,-79.169,-79.105,-79.034,-79.526,-78.650,-79.074,-79.190,-79.202,-78.903,-78.891,-78.436,-78.299,-77.542,-77.701,-77.930,-77.829
310.190,-79.553,-78.442,-79.218,-79.190,-79.080,-79.523,-78.543,-79.193,-79.330,-79.105,-78.955,-78.821,-78.546,-78.238,-77.518,-77.695,-77.859,-77.884
310.290,-79.471,-78.561,-79.111,-79.150,-78.976,-79.428,-78.613,-79.068,-79.242,-79.034,-79.080,-78.775,-78.568,-78.140,-77.563,-77.747,-77.875,-77.954
310.390,-79.367,-78.442,-79.123,-79.102,-79.010,-79.483,-78.647,-79.056,-79.169,-79.138,-78.986,-78.809,-78.452,-78.278,-77.661,-77.850,-77.863,-77.979
310.490,-79.459,-78.418,-79.199,-79.166,-79.089,-79.520,-78.583,-79.135,-79.187,-79.141,-78.937,-78.918,-78.488,-78.308,-77.585,-77.811,-77.887,-77.905
310.589,-79.547,-78.558,-79.156,-79.156,-79.034,-79.404,-78.543,-79.092,-79.269,-79.089,-78.925,-78.833,-78.458,-78.256,-77.570,-77.744,-78.006,-77.838
310.689,-79.416,-78.522,-79.129,-79.083,-79.001,-79.407,-78.625,-79.028,-79.175,-79.105,-78.986,-78.839,-78.506,-78.232,-77.585,-77.679,-77.945,-77.853
310.789,-79.407,-78.430,-79.251,-79.132,-79.083,-79.526,-78.683,-79.077,-79.211,-79.166,-79.080,-78.802,-78.494,-78.165,-77.573,-77.710,-77.850,-77.963
310.889,-79.584,-78.552,-79.172,-79.224,-79.080,-79.520,-78.552,-79.132,-79.214,-79.208,-78.943,-78.830,-78.464,-78.183,-77.676,-77.820,-77.933,-77.835
310.989,-79.517,-78.546,-79.111,-79.126,-78.979,-79.404,-78.543,-79.016,-79.315,-79.123,-78.934,-78.952,-78.415,-78.293,-77.615,-77.771,-78.009,-77.893
311.089,-79.477,-78.467,-79.214,-79.056,-79.050,-79.495,-78.668,-79.010,-79.187,-79.044,-78.964,-78.928,-78.470,-78.342,-77.554,-77.652,-77.823,-77.881
311.189,-79.526,-78.506,-79.245,-79.169,-79.105,-79.468,-78.635,-79.071,-79.108,-79.089,-79.105,-78.888,-78.528,-78.195,-77.615,-77.762,-77.985,-77.859
311.289,-79.544,-78.601,-79.181,-79.208,-79.019,-79.507,-78.574,-79.080,-79.199,-79.230,-79.135,-78.873,-78.522,-78.177,-77.649,-77.689,-77.893,-77.863
311.389,-79.492,-78.558,-79.144,-79.065,-79.022,-79.407,-78.607,-79.019,-79.349,-79.108,-79.022,-78.900,-78.476,-78.256,-77.560,-77.658,-77.991,-77.887
311.489,-79.453,-78.430,-79.211,-79.102,-79.065,-79.398,-78.653,-78.976,-79.181,-79.031,-78.946,-78.976,-78.442,-78.168,-77.667,-77.698,-77.838,-77.823
311.588,-79.443,-78.531,-79.285,-79.153,-79.105,-79.486,-78.632,-79.037,-79.083,-79.150,-78.934,-78.867,-78.577,-78.189,-77.567,-77.631,-77.960,-77.838
311.688,-79.590,-78.622,-79.187,-79.089,-79.016,-79.556,-78.580,-79.041,-79.196,-79.150,-79.041,-78.854,-78.448,-78.220,-77.701,-77.673,-77.887,-77.863
311.788,-79.538,-78.552,-79.102,-78.992,-79.016,-79.419,-78.458,-79.077,-79.236,-79.092,-79.047,-78.964,-78.470,-78.223,-77.570,-77.664,-77.866,-77.820
311.888,-79.462,-78.406,-79.193,-79.095,-79.041,-79.303,-78.690,-78.946,-79.126,-79.071,-78.943,-78.854,-78.479,-78.247,-77.609,-77.631,-77.933,-77.890
311.988,-79.428,-78.500,-79.340,-79.153,-79.059,-79.446,-78.735,-78.928,-79.144,-79.233,-79.071,-78.940,-78.482,-78.241,-77.554,-77.652,-77.817,-77.875
312.088,-79.572,-78.625,-79.172,-79.065,-79.166,-79.562,-78.543,-79.056,-79.251,-79.114,-78.952,-78.864,-78.485,-78.177,-77.567,-77.640,-77.893,-77.853
312.188,-79.626,-78.494,-79.025,-79.120,-79.095,-79.355,-78.583,-78.943,-79.144,-79.163,-79.001,-78.973,-78.534,-78.253,-77.640,-77.582,-77.957,-77.911
312.288,-79.453,-78.442,-79.303,-79.108,-78.998,-79.419,-78.683,-79.068,-79.233,-79.120,-78.943,-78.894,-78.455,-78.238,-77.548,-77.713,-77.847,-77.829
312.388,-79.446,-78.537,-79.294,-79.056,-79.132,-79.553,-78.574,-79.007,-79.105,-79.184,-79.022,-78.915,-78.531,-78.168,-77.539,-77.631,-77.893,-77.826
312.488,-79.489,-78.528,-79.178,-79.111,-79.077,-79.410,-78.674,-79.071,-79.245,-79.111,-78.952,-78.903,-78.540,-78.271,-77.649,-77.652,-77.963,-77.881
312.587,-79.504,-78.513,-79.208,-79.010,-79.080,-79.498,-78.583,-78.937,-79.169,-79.205,-79.001,-78.845,-78.488,-78.183,-77.554,-77.704,-77.863,-77.802
312.687,-79.544,-78.415,-79.285,-79.129,-79.034,-79.471,-78.708,-79.068,-79.196,-79.181,-78.955,-78.922,-78.543,-78.122,-77.585,-77.631,-77.960,-77.887
312.787,-79.437,-78.470,-79.083,-79.089,-79.016,-79.562,-78.534,-78.983,-79.245,-79.135,-78.949,-78.845,-78.540,-78.198,-77.664,-77.737,-77.884,-77.814
312.887,-79.562,-78.488,-79.205,-79.111,-78.976,-79.434,-78.613,-78.964,-79.144,-79.199,-78.986,-78.860,-78.464,-78.098,-77.563,-77.652,-77.997,-77.859
312.987,-79.419,-78.506,-79.105,-79.025,-79.065,-79.501,-78.677,-79.080,-79.175,-79.160,-78.952,-78.967,-78.574,-78.159,-77.655,-77.753,-77.890,-77.838
313.087,-79.538,-78.387,-79.279,-79.160,-78.970,-79.468,-78.574,-78.970,-79.199,-79.089,-78.973,-78.882,-78.503,-78.229,-77.576,-77.652,-77.927,-77.838
313.187,-79.437,-78.497,-79.160,-79.074,-79.001,-79.407,-78.647,-79.041,-79.187,-79.150,-79.022,-78.873,-78.479,-78.125,-77.637,-77.722,-77.869,-77.869
313.287,-79.489,-78.421,-79.202,-79.056,-79.068,-79.483,-78.693,-79.095,-79.156,-79.187,-78.949,-78.940,-78.552,-78.232,-77.600,-77.679,-77.853,-77.863
313.387,-79.453,-78.448,-79.272,-79.105,-79.016,-79.459,-78.632,-79.007,-79.242,-79.089,-78.970,-78.864,-78.531,-78.156,-77.649,-77.740,-77.875,-77.777
313.487,-79.465,-78.433,-79.181,-79.120,-79.041,-79.373,-78.622,-79.010,-79.187,-79.169,-79.010,-78.958,-78.656,-78.180,-77.579,-77.728,-77.881,-77.936
313.586,-79.572,-78.360,-79.230,-79.105,-79.095,-79.449,-78.708,-79.117,-79.141,-79.193,-78.952,-78.854,-78.510,-78.165,-77.658,-77.744,-77.859,-77.792
313.686,-79.425,-78.430,-79.318,-79.099,-79.077,-79.465,-78.564,-79.062,-79.227,-79.132,-79.037,-78.922,-78.619,-78.198,-77.585,-77.576,-77.997,-77.972
313.786,-79.459,-78.455,-79.221,-79.120,-79.019,-79.401,-78.629,-79.062,-79.175,-79.202,-78.986,-78.833,-78.494,-78.192,-77.563,-77.832,-77.884,-77.838
313.886,-79.581,-78.430,-79.233,-79.080,-79.095,-79.459,-78.745,-79.138,-79.214,-79.144,-79.068,-78.934,-78.647,-78.244,-77.563,-77.744,-77.933,-77.866
313.986,-79.486,-78.366,-79.300,-79.086,-78.995,-79.501,-78.625,-79.031,-79.193,-79.166,-78.967,-78.879,-78.461,-78.094,-77.670,-77.695,-77.832,-77.899
314.086,-79.425,-78.452,-79.208,-79.129,-79.086,-79.413,-78.729,-79.135,-79.126,-79.218,-79.025,-78.992,-78.571,-78.256,-77.548,-77.722,-77.960,-77.820
314.186,-79.562,-78.427,-79.190,-79.056,-79.095,-79.465,-78.680,-79.037,-79.291,-79.022,-78.915,-78.839,-78.488,-78.143,-77.603,-77.658,-77.930,-77.921
314.286,-79.514,-78.424,-79.257,-79.117,-78.992,-79.459,-78.677,-79.141,-79.037,-79.172,-79.056,-78.848,-78.619,-78.278,-77.521,-77.789,-77.921,-77.838
314.386,-79.440,-78.458,-79.138,-79.037,-79.132,-79.398,-78.720,-79.062,-79.205,-79.141,-78.891,-78.873,-78.537,-78.101,-77.625,-77.673,-77.985,-77.896
314.486,-79.544,-78.403,-79.245,-79.077,-78.986,-79.474,-78.650,-79.016,-79.153,-79.208,-79.010,-79.007,-78.601,-78.192,-77.646,-77.719,-77.829,-77.835
314.585,-79.492,-78.510,-79.236,-79.034,-79.077,-79.431,-78.635,-79.105,-79.254,-79.126,-78.986,-78.864,-78.564,-78.198,-77.588,-77.786,-77.960,-77.792
314.685,-79.471,-78.381,-79.196,-79.037,-79.129,-79.456,-78.638,-79.068,-79.120,-79.138,-79.047,-78.928,-78.497,-78.168,-77.725,-77.670,-77.948,-77.884
314.785,-79.562,-78.433,-79.288,-79.080,-78.976,-79.440,-78.720,-79.044,-79.172,-79.205,-78.989,-78.958,-78.629,-78.223,-77.625,-77.756,-77.887,-77.756
314.885,-79.523,-78.595,-79.092,-78.925,-79.089,-79.529,-78.616,-79.031,-79.117,-79.153,-78.931,-78.882,-78.577,-78.107,-77.673,-77.805,-78.000,-77.823
314.985,-79.575,-78.342,-79.242,-79.105,-79.031,-79.428,-78.610,-79.037,-79.227,-79.166,-79.099,-78.903,-78.592,-78.229,-77.701,-77.682,-77.875,-77.893
315.085,-79.419,-78.528,-79.205,-78.967,-79.111,-79.443,-78.613,-79.013,-79.135,-79.108,-78.928,-78.778,-78.571,-78.207,-77.597,-77.777,-77.933,-77.734
315.185,-79.556,-78.448,-79.242,-79.050,-78.973,-79.398,-78.693,-78.989,-79.172,-79.248,-79.016,-78.934,-78.494,-78.183,-77.698,-77.786,-77.957,-77.829
315.285,-79.538,-78.519,-79.199,-78.961,-79.031,-79.446,-78.677,-79.062,-79.214,-79.147,-78.928,-78.867,-78.641,-78.293,-77.576,-77.679,-77.820,-77.820
315.385,-79.523,-78.397,-79.184,-79.111,-79.068,-79.434,-78.625,-78.970,-79.144,-79.236,-78.925,-78.867,-78.513,-78.180,-77.600,-77.780,-77.982,-77.744
315.485,-79.477,-78.522,-79.193,-78.976,-79.095,-79.446,-78.662,-79.126,-79.202,-79.126,-79.022,-78.967,-78.534,-78.210,-77.649,-77.731,-77.948,-77.838
315.584,-79.468,-78.488,-79.282,-79.053,-79.068,-79.465,-78.607,-79.056,-79.141,-79.163,-78.970,-78.830,-78.546,-78.223,-77.518,-77.713,-77.835,-77.850
315.684,-79.568,-78.500,-79.227,-78.928,-79.034,-79.382,-78.653,-79.120,-79.251,-79.150,-78.995,-78.879,-78.500,-78.165,-77.573,-77.835,-77.963,-77.814
315.784,-79.480,-78.461,-79.181,-79.065,-79.083,-79.504,-78.586,-79.041,-79.144,-79.135,-78.983,-78.937,-78.592,-78.287,-77.588,-77.771,-77.954,-77.850
315.884,-79.449,-78.433,-79.257,-79.007,-78.961,-79.398,-78.668,-79.028,-79.236,-79.242,-78.925,-78.857,-78.531,-78.229,-77.530,-77.740,-77.869,-77.774
315.984,-79.504,-78.546,-79.202,-79.065,-79.080,-79.468,-78.619,-79.156,-79.187,-79.138,-79.062,-78.940,-78.473,-78.143,-77.545,-77.811,-77.975,-77.795
316.084,-79.471,-78.412,-79.254,-79.059,-78.983,-79.385,-78.622,-79.001,-79.193,-79.233,-78.952,-78.912,-78.580,-78.253,-77.579,-77.786,-77.939,-77.853
316.184,-79.550,-78.574,-79.163,-78.973,-79.047,-79.422,-78.668,-79.160,-79.272,-79.178,-78.851,-78.845,-78.513,-78.156,-77.475,-77.676,-77.847,-77.768
316.284,-79.456,-78.455,-79.248,-79.099,-79.071,-79.440,-78.616,-79.108,-79.099,-79.065,-78.976,-78.964,-78.500,-78.137,-77.518,-77.777,-77.930,-77.780
316.384,-79.523,-78.522,-79.221,-78.958,-79.019,-79.358,-78.659,-79.099,-79.193,-79.202,-78.891,-78.879,-78.595,-78.156,-77.536,-77.774,-77.945,-77.878
316.484,-79.425,-78.519,-79.196,-79.117,-79.065,-79.456,-78.574,-79.184,-79.181,-79.141,-78.891,-78.888,-78.571,-78.122,-77.411,-77.658,-77.869,-77.802
316.583,-79.480,-78.436,-79.312,-79.074,-79.022,-79.333,-78.574,-79.037,-79.114,-79.141,-79.010,-79.019,-78.522,-78.079,-77.463,-77.701,-77.887,-77.750
316.683,-79.443,-78.571,-79.208,-79.028,-79.105,-79.376,-78.613,-79.138,-79.230,-79.181,-78.937,-78.870,-78.680,-78.217,-77.524,-77.780,-77.936,-77.844
316.783,-79.437,-78.452,-79.257,-79.120,-78.992,-79.401,-78.531,-79.132,-79.111,-79.059,-78.894,-78.888,-78.546,-78.110,-77.396,-77.704,-77.866,-77.875
316.883,-79.474,-78.537,-79.211,-79.013,-79.041,-79.333,-78.693,-78.979,-79.169,-79.202,-79.004,-78.976,-78.546,-78.064,-77.420,-77.655,-77.936,-77.734
316.983,-79.382,-78.464,-79.190,-79.126,-79.095,-79.431,-78.622,-79.163,-79.218,-79.169,-78.964,-78.922,-78.635,-78.128,-77.560,-77.753,-78.033,-77.725
317.083,-79.468,-78.461,-79.245,-79.095,-78.998,-79.364,-78.549,-79.074,-79.089,-79.068,-78.885,-78.851,-78.555,-78.055,-77.490,-77.798,-77.911,-77.878
317.183,-79.425,-78.555,-79.117,-79.065,-79.092,-79.358,-78.671,-79.050,-79.242,-79.218,-79.016,-78.928,-78.516,-77.994,-77.432,-77.704,-77.853,-77.792
317.283,-79.422,-78.421,-79.227,-79.129,-79.080,-79.465,-78.546,-79.135,-79.169,-79.135,-78.998,-78.876,-78.613,-78.159,-77.557,-77.679,-77.917,-77.698
317.383,-79.507,-78.528,-79.205,-79.010,-79.028,-79.315,-78.583,-79.025,-79.105,-79.135,-78.925,-78.842,-78.580,-78.140,-77.518,-77.759,-77.960,-77.798
317.483,-79.367,-78.534,-79.153,-79.153,-79.126,-79.407,-78.638,-79.114,-79.272,-79.248,-79.047,-78.934,-78.522,-78.033,-77.368,-77.750,-77.875,-77.905
317.582,-79.510,-78.470,-79.266,-79.077,-79.034,-79.422,-78.622,-79.129,-79.236,-79.144,-79.053,-78.976,-78.543,-78.079,-77.399,-77.707,-77.856,-77.771
317.682,-79.520,-78.549,-79.172,-79.025,-79.037,-79.376,-78.656,-79.071,-79.156,-79.166,-78.928,-78.873,-78.671,-78.146,-77.469,-77.652,-77.951,-77.728
317.782,-79.391,-78.448,-79.175,-79.138,-79.138,-79.440,-78.677,-79.141,-79.294,-79.211,-78.967,-78.925,-78.580,-78.070,-77.502,-77.704,-77.954,-77.802
317.882,-79.529,-78.427,-79.327,-79.092,-79.068,-79.465,-78.595,-79.184,-79.211,-79.123,-79.047,-78.955,-78.540,-78.021,-77.377,-77.756,-77.917,-77.866
317.982,-79.495,-78.543,-79.236,-79.050,-79.080,-79.321,-78.632,-79.034,-79.160,-79.147,-78.986,-78.903,-78.629,-78.125,-77.383,-77.728,-77.859,-77.853
318.082,-79.471,-78.415,-79.187,-79.163,-79.123,-79.428,-78.711,-79.062,-79.257,-79.239,-78.885,-78.845,-78.696,-78.220,-77.499,-77.640,-77.969,-77.737
318.182,-79.553,-78.406,-79.285,-79.086,-79.001,-79.413,-78.586,-79.132,-79.175,-79.245,-78.983,-78.900,-78.595,-78.131,-77.463,-77.692,-77.997,-77.753
318.282,-79.422,-78.513,-79.163,-79.071,-79.056,-79.337,-78.629,-79.041,-79.053,-79.135,-79.053,-78.970,-78.586,-78.079,-77.420,-77.750,-77.936,-77.820
318.382,-79.480,-78.464,-79.150,-79.196,-79.132,-79.434,-78.683,-79.095,-79.239,-79.221,-78.888,-78.900,-78.641,-78.183,-77.429,-77.750,-77.863,-77.850
318.482,-79.526,-78.427,-79.230,-79.071,-79.041,-79.398,-78.592,-79.160,-79.214,-79.242,-78.870,-78.870,-78.674,-78.195,-77.414,-77.725,-77.844,-77.753
318.581,-79.413,-78.513,-79.138,-79.044,-79.108,-79.312,-78.586,-79.059,-79.132,-79.160,-78.973,-78.931,-78.589,-78.177,-77.548,-77.719,-77.991,-77.719
318.681,-79.434,-78.433,-79.178,-79.187,-79.129,-79.340,-78.644,-79.022,-79.184,-79.187,-78.992,-78.961,-78.583,-78.101,-77.463,-77.649,-78.040,-77.698
318.781,-79.510,-78.421,-79.227,-79.071,-79.001,-79.410,-78.610,-79.129,-79.266,-79.279,-78.864,-78.949,-78.610,-78.101,-77.383,-77.661,-77.982,-77.771
318.881,-79.434,-78.497,-79.156,-79.025,-79.019,-79.318,-78.537,-79.132,-79.181,-79.221,-78.818,-78.873,-78.690,-78.229,-77.402,-77.817,-77.878,-77.859
318.981,-79.471,-78.479,-79.193,-79.163,-79.095,-79.312,-78.632,-79.086,-79.153,-79.150,-78.891,-78.833,-78.683,-78.198,-77.451,-77.789,-77.872,-77.811
319.081,-79.578,-78.387,-79.266,-79.144,-79.034,-79.449,-78.665,-79.095,-79.254,-79.211,-78.943,-78.937,-78.659,-78.085,-77.512,-77.756,-78.009,-77.704
319.181,-79.474,-78.470,-79.242,-79.010,-78.998,-79.401,-78.531,-79.208,-79.309,-79.224,-78.909,-79.022,-78.613,-78.024,-77.451,-77.750,-77.982,-77.783
319.281,-79.398,-78.522,-79.175,-79.117,-79.065,-79.327,-78.540,-79.184,-79.114,-79.236,-78.842,-78.928,-78.616,-78.088,-77.390,-77.719,-77.869,-77.719
319.381,-79.492,-78.412,-79.205,-79.126,-79.074,-79.370,-78.647,-79.050,-79.132,-79.156,-78.821,-78.799,-78.677,-78.156,-77.377,-77.823,-77.945,-77.759
319.481,-79.477,-78.412,-79.279,-79.056,-78.989,-79.437,-78.708,-79.132,-79.276,-79.144,-78.787,-78.845,-78.662,-78.186,-77.444,-77.792,-77.927,-77.792
319.580,-79.382,-78.555,-79.236,-79.059,-79.001,-79.407,-78.561,-79.276,-79.224,-79.254,-78.815,-78.900,-78.616,-78.079,-77.432,-77.740,-77.890,-77.722
319.680,-79.449,-78.540,-79.178,-79.141,-79.102,-79.327,-78.564,-79.266,-79.144,-79.263,-78.894,-78.928,-78.610,-78.125,-77.332,-77.798,-77.942,-77.759
319.780,-79.520,-78.433,-79.242,-79.147,-79.095,-79.391,-78.687,-79.120,-79.047,-79.221,-78.827,-78.931,-78.632,-78.235,-77.481,-77.707,-77.924,-77.786
319.880,-79.446,-78.467,-79.263,-79.086,-79.041,-79.510,-78.757,-79.047,-79.254,-79.095,-78.751,-78.818,-78.671,-78.104,-77.402,-77.832,-77.911,-77.722
319.980,-79.367,-78.510,-79.199,-79.047,-79.019,-79.398,-78.613,-79.279,-79.208,-79.132,-78.806,-78.876,-78.571,-78.156,-77.444,-77.734,-77.948,-77.820
320.080,-79.401,-78.491,-79.166,-79.166,-79.105,-79.318,-78.595,-79.218,-79.114,-79.233,-78.839,-78.931,-78.683,-78.119,-77.420,-77.750,-77.866,-77.692
320.180,-79.541,-78.464,-79.169,-79.156,-79.086,-79.352,-78.607,-79.150,-79.175,-79.129,-78.769,-78.790,-78.656,-78.223,-77.463,-77.774,-77.936,-77.722
320.280,-79.504,-78.455,-79.294,-79.050,-79.077,-79.407,-78.622,-79.160,-79.184,-79.169,-78.772,-78.934,-78.616,-78.107,-77.472,-77.676,-77.927,-77.777
320.380,-79.385,-78.500,-79.233,-79.080,-78.979,-79.379,-78.674,-79.208,-79.160,-79.205,-78.873,-78.790,-78.635,-78.214,-77.386,-77.777,-77.869,-77.704
320.480,-79.401,-78.598,-79.291,-79.135,-78.983,-79.407,-78.537,-79.175,-79.138,-79.092,-78.711,-78.912,-78.741,-78.180,-77.414,-77.759,-77.985,-77.780
320.579,-79.596,-78.546,-79.138,-79.111,-79.141,-79.358,-78.662,-79.117,-79.254,-79.224,-78.836,-78.802,-78.592,-78.137,-77.393,-77.698,-77.914,-77.802
320.679,-79.510,-78.354,-79.239,-79.129,-79.022,-79.437,-78.586,-79.230,-79.095,-79.135,-78.741,-78.918,-78.656,-78.177,-77.310,-77.759,-77.887,-77.737
320.779,-79.333,-78.522,-79.330,-79.044,-78.995,-79.324,-78.635,-79.108,-79.202,-79.156,-78.815,-78.922,-78.653,-78.104,-77.435,-77.737,-78.000,-77.811
320.879,-79.431,-78.598,-79.224,-79.166,-79.074,-79.428,-78.653,-79.175,-79.202,-79.202,-78.738,-78.824,-78.619,-78.104,-77.383,-77.774,-77.942,-77.756
320.979,-79.507,-78.461,-79.330,-79.074,-79.010,-79.303,-78.613,-79.156,-79.175,-79.111,-78.763,-78.964,-78.653,-78.119,-77.347,-77.838,-77.933,-77.753
321.079,-79.416,-78.561,-79.251,-79.102,-79.126,-79.425,-78.613,-79.141,-79.257,-79.236,-78.754,-78.839,-78.644,-78.076,-77.484,-77.731,-77.963,-77.783
321.179,-79.514,-78.516,-79.227,-79.092,-79.001,-79.352,-78.693,-79.199,-79.129,-79.196,-78.668,-78.894,-78.607,-78.137,-77.304,-77.841,-77.869,-77.719
321.279,-79.474,-78.506,-79.291,-79.132,-79.126,-79.480,-78.635,-79.120,-79.156,-79.132,-78.729,-78.925,-78.659,-78.214,-77.408,-77.725,-77.939,-77.811
321.379,-79.422,-78.491,-79.294,-79.074,-79.074,-79.401,-78.680,-79.147,-79.211,-79.190,-78.778,-78.912,-78.635,-78.061,-77.429,-77.762,-77.887,-77.744
321.479,-79.477,-78.534,-79.242,-79.190,-79.010,-79.379,-78.671,-79.230,-79.166,-79.221,-78.705,-78.848,-78.644,-78.207,-77.313,-77.820,-78.027,-77.838
321.578,-79.538,-78.476,-79.324,-79.037,-79.095,-79.477,-78.607,-79.141,-79.095,-79.166,-78.726,-78.946,-78.699,-78.113,-77.493,-77.780,-77.875,-77.728
321.678,-79.446,-78.519,-79.205,-79.147,-79.022,-79.382,-78.647,-79.172,-79.184,-79.224,-78.754,-78.821,-78.589,-78.174,-77.393,-77.817,-77.966,-77.869
321.778,-79.529,-78.558,-79.245,-79.163,-78.992,-79.373,-78.690,-79.227,-79.172,-79.239,-78.638,-78.888,-78.723,-78.180,-77.527,-77.774,-77.908,-77.841
321.878,-79.498,-78.528,-79.327,-79.059,-79.111,-79.446,-78.610,-79.117,-79.156,-79.095,-78.729,-78.864,-78.586,-78.177,-77.386,-77.887,-78.070,-77.786
321.978,-79.437,-78.589,-79.205,-79.074,-79.019,-79.449,-78.616,-79.117,-79.175,-79.181,-78.690,-78.802,-78.647,-78.177,-77.496,-77.853,-77.911,-77.798
322.078,-79.541,-78.546,-79.218,-79.126,-79.025,-79.385,-78.741,-79.214,-79.089,-79.138,-78.705,-78.912,-78.568,-78.159,-77.432,-77.829,-77.969,-77.786
322.178,-79.517,-78.549,-79.257,-79.077,-79.071,-79.425,-78.635,-79.150,-79.175,-79.163,-78.690,-78.818,-78.668,-78.165,-77.426,-77.789,-77.896,-77.805
322.278,-79.404,-78.613,-79.242,-79.105,-79.034,-79.373,-78.619,-79.172,-79.126,-79.205,-78.745,-78.989,-78.522,-78.223,-77.338,-77.695,-77.887,-77.689
322.378,-79.498,-78.586,-79.208,-79.153,-78.970,-79.346,-78.705,-79.184,-79.199,-79.169,-78.653,-78.790,-78.680,-78.061,-77.322,-77.795,-77.881,-77.814
322.478,-79.495,-78.513,-79.324,-79.050,-79.062,-79.468,-78.613,-79.181,-79.224,-79.227,-78.711,-78.943,-78.622,-78.137,-77.396,-77.850,-77.853,-77.753
322.577,-79.456,-78.592,-79.199,-79.108,-78.986,-79.355,-78.714,-79.202,-79.086,-79.175,-78.726,-78.888,-78.665,-78.027,-77.371,-77.850,-77.939,-77.771
322.677,-79.489,-78.564,-79.214,-79.141,-79.013,-79.468,-78.629,-79.053,-79.327,-79.245,-78.741,-78.915,-78.525,-78.244,-77.448,-77.750,-77.875,-77.859
322.777,-79.465,-78.482,-79.263,-79.065,-79.053,-79.398,-78.601,-79.352,-79.144,-79.120,-78.696,-78.836,-78.668,-78.128,-77.277,-77.881,-77.957,-77.734
322.877,-79.504,-78.607,-79.111,-79.153,-79.019,-79.337,-78.732,-79.123,-79.263,-79.196,-78.696,-78.806,-78.607,-78.152,-77.396,-77.789,-77.942,-77.838
