Time (ms),-200 pA,-175 pA,-150 pA,-125 pA,-100 pA,-75 pA,-50 pA,-25 pA,0 pA,25 pA,50 pA,75 pA,100 pA,125 pA,150 pA,175 pA,200 pA,225 pA
116.583,-85.660,-85.764,-85.767,-85.757,-85.855,-85.834,-85.913,-85.895,-85.889,-85.883,-85.950,-86.038,-85.947,-85.919,-85.907,-85.867,-85.651,-85.501
116.683,-85.617,-85.904,-85.876,-85.837,-85.910,-85.938,-85.776,-85.913,-85.913,-85.934,-86.038,-86.078,-85.962,-85.934,-85.934,-85.898,-85.605,-85.571
116.783,-85.709,-85.812,-85.794,-85.818,-85.794,-85.825,-85.919,-85.947,-85.995,-85.974,-85.968,-86.014,-86.020,-86.017,-85.873,-85.925,-85.553,-85.577
116.883,-85.632,-85.852,-85.822,-85.818,-85.791,-85.898,-85.934,-85.852,-85.892,-85.822,-86.060,-86.081,-85.950,-85.959,-85.818,-85.974,-85.568,-85.510
116.983,-85.739,-85.886,-85.849,-85.864,-85.907,-85.895,-85.800,-85.934,-85.950,-85.922,-86.011,-86.020,-85.986,-85.962,-85.864,-85.904,-85.620,-85.510
117.083,-85.632,-85.812,-85.751,-85.767,-85.809,-85.806,-85.950,-85.986,-86.020,-85.858,-86.093,-86.066,-85.992,-85.925,-85.898,-85.886,-85.553,-85.605
117.183,-85.715,-85.886,-85.855,-85.870,-85.837,-85.892,-85.898,-85.840,-85.898,-85.886,-85.974,-86.127,-85.980,-85.950,-85.889,-85.953,-85.583,-85.580
117.283,-85.605,-85.800,-85.770,-85.806,-85.870,-85.867,-85.852,-85.938,-85.950,-85.852,-86.081,-86.029,-85.953,-85.983,-85.837,-85.995,-85.672,-85.477
117.383,-85.678,-85.944,-85.818,-85.770,-85.779,-85.843,-85.889,-85.965,-85.922,-85.910,-86.053,-86.032,-85.925,-85.977,-85.812,-85.895,-85.599,-85.617
117.483,-85.709,-85.806,-85.806,-85.901,-85.934,-85.938,-85.901,-85.849,-85.934,-85.858,-86.005,-86.041,-85.953,-85.895,-85.873,-85.928,-85.580,-85.498
117.582,-85.678,-85.803,-85.751,-85.745,-85.925,-85.834,-85.828,-85.986,-85.925,-85.965,-86.008,-86.111,-85.971,-85.962,-85.892,-85.974,-85.590,-85.507
117.682,-85.712,-85.901,-85.858,-85.800,-85.825,-85.840,-85.910,-85.858,-85.956,-85.886,-86.081,-86.047,-86.002,-85.986,-85.825,-85.989,-85.727,-85.538
117.782,-85.657,-85.770,-85.849,-85.809,-85.934,-85.953,-85.773,-85.938,-85.925,-85.858,-86.044,-86.020,-85.950,-85.904,-85.858,-85.950,-85.614,-85.458
117.882,-85.712,-85.873,-85.815,-85.770,-85.825,-85.883,-85.919,-85.861,-85.971,-85.928,-86.026,-85.986,-85.941,-85.919,-85.898,-85.999,-85.596,-85.657
117.982,-85.718,-85.806,-85.895,-85.843,-85.825,-85.849,-85.831,-85.928,-85.989,-85.968,-85.962,-86.047,-86.029,-85.992,-85.910,-85.931,-85.498,-85.495
118.082,-85.678,-85.812,-85.818,-85.806,-85.974,-85.922,-85.892,-85.895,-85.928,-85.910,-86.023,-86.081,-86.029,-86.011,-85.779,-85.974,-85.651,-85.580
118.182,-85.748,-85.858,-85.843,-85.733,-85.867,-85.834,-85.828,-85.870,-85.938,-85.883,-86.050,-86.066,-85.968,-85.922,-85.989,-85.880,-85.583,-85.541
118.282,-85.651,-85.779,-85.870,-85.867,-85.867,-85.913,-85.831,-85.873,-85.989,-85.873,-86.069,-85.974,-85.965,-86.041,-85.828,-85.931,-85.580,-85.501
118.382,-85.669,-85.861,-85.785,-85.785,-85.880,-85.876,-85.901,-85.913,-85.992,-85.916,-85.968,-85.995,-86.014,-85.916,-85.849,-85.999,-85.638,-85.568
118.482,-85.703,-85.925,-85.886,-85.785,-85.889,-85.864,-85.858,-85.864,-85.959,-85.925,-85.956,-86.087,-85.959,-86.002,-85.846,-85.880,-85.590,-85.532
118.581,-85.660,-85.806,-85.858,-85.852,-85.855,-85.925,-85.791,-85.864,-85.886,-85.880,-86.032,-85.989,-86.005,-86.038,-85.818,-85.931,-85.651,-85.599
118.681,-85.794,-85.812,-85.776,-85.745,-85.919,-85.858,-85.822,-85.910,-85.904,-85.867,-86.038,-86.011,-85.971,-85.925,-85.880,-85.931,-85.544,-85.498
118.781,-85.718,-85.910,-85.901,-85.831,-85.852,-85.849,-85.828,-85.931,-85.968,-85.934,-85.956,-86.078,-86.017,-85.983,-85.779,-85.977,-85.672,-85.574
118.881,-85.651,-85.794,-85.785,-85.788,-85.886,-85.883,-85.855,-85.944,-85.953,-85.901,-86.014,-85.989,-85.956,-86.005,-85.876,-85.965,-85.529,-85.507
118.981,-85.782,-85.873,-85.858,-85.791,-85.898,-85.941,-85.876,-85.916,-85.873,-85.861,-86.078,-85.983,-85.941,-85.904,-85.873,-85.898,-85.632,-85.648
119.081,-85.721,-85.846,-85.764,-85.849,-85.852,-85.907,-85.840,-85.852,-85.864,-85.889,-86.017,-86.133,-85.947,-85.999,-85.849,-85.986,-85.550,-85.522
119.181,-85.678,-85.831,-85.886,-85.812,-85.825,-85.852,-85.791,-85.895,-85.950,-85.895,-85.971,-86.011,-86.014,-85.913,-85.849,-85.916,-85.608,-85.596
119.281,-85.754,-85.849,-85.867,-85.776,-85.883,-85.843,-85.852,-85.922,-85.910,-85.849,-86.050,-86.032,-85.959,-86.038,-85.837,-85.971,-85.538,-85.568
119.381,-85.663,-85.831,-85.803,-85.803,-85.889,-85.889,-85.892,-85.861,-85.837,-86.011,-86.008,-85.959,-86.014,-85.950,-85.925,-85.907,-85.553,-85.620
119.481,-85.770,-85.806,-85.843,-85.843,-85.886,-85.895,-85.870,-85.831,-85.925,-85.843,-86.029,-86.063,-85.931,-85.992,-85.803,-86.026,-85.556,-85.550
119.580,-85.663,-85.861,-85.870,-85.852,-85.867,-85.880,-85.812,-85.895,-86.002,-85.892,-85.941,-86.057,-86.002,-85.953,-85.919,-85.910,-85.602,-85.565
119.680,-85.764,-85.809,-85.864,-85.776,-85.831,-85.843,-85.864,-85.861,-85.889,-85.956,-86.002,-85.944,-85.971,-85.977,-85.846,-85.986,-85.547,-85.526
119.780,-85.757,-85.800,-85.797,-85.751,-85.818,-85.919,-85.880,-85.834,-85.849,-85.812,-86.072,-86.047,-85.953,-85.950,-85.938,-85.870,-85.583,-85.577
119.880,-85.690,-85.873,-85.803,-85.767,-85.898,-85.934,-85.828,-85.950,-85.916,-85.880,-85.950,-85.980,-85.999,-85.965,-85.809,-85.968,-85.580,-85.538
119.980,-85.748,-85.880,-85.837,-85.843,-85.904,-85.858,-85.837,-85.767,-85.883,-85.886,-86.133,-86.032,-85.938,-86.011,-85.910,-85.892,-85.602,-85.611
120.080,-85.794,-85.812,-85.901,-85.800,-85.831,-85.852,-85.965,-85.971,-85.965,-85.886,-85.977,-86.002,-86.014,-85.959,-85.855,-85.983,-85.608,-85.556
120.180,-85.724,-85.782,-85.831,-85.751,-85.861,-85.913,-85.779,-85.925,-85.825,-85.944,-86.060,-86.050,-85.931,-85.999,-85.867,-85.876,-85.648,-85.632
120.280,-85.693,-85.818,-85.773,-85.782,-85.904,-85.846,-85.907,-85.797,-85.938,-85.895,-85.965,-86.014,-86.023,-85.928,-85.794,-85.974,-85.593,-85.522
120.380,-85.712,-85.889,-85.779,-85.825,-85.797,-85.895,-85.925,-85.876,-85.858,-85.977,-85.995,-86.023,-85.889,-86.014,-85.870,-85.904,-85.623,-85.583
120.480,-85.794,-85.892,-85.822,-85.751,-85.843,-85.822,-85.803,-85.837,-85.898,-85.852,-86.020,-86.017,-85.989,-85.934,-85.815,-85.977,-85.583,-85.443
120.579,-85.782,-85.852,-85.864,-85.724,-85.968,-85.883,-85.831,-85.898,-85.916,-85.916,-85.980,-85.983,-85.928,-86.011,-85.892,-85.849,-85.635,-85.577
120.679,-85.733,-85.800,-85.834,-85.791,-85.733,-85.947,-85.901,-85.840,-85.876,-85.867,-86.035,-86.011,-85.983,-85.904,-85.843,-85.992,-85.544,-85.495
120.779,-85.684,-85.822,-85.825,-85.876,-85.934,-85.840,-85.828,-85.840,-85.962,-85.938,-85.962,-86.011,-85.898,-85.950,-85.913,-85.907,-85.596,-85.605
120.879,-85.742,-85.880,-85.852,-85.709,-85.892,-85.843,-85.886,-85.904,-85.870,-85.818,-86.053,-86.075,-86.011,-85.941,-85.867,-86.026,-85.489,-85.510
120.979,-85.764,-85.858,-85.822,-85.797,-85.831,-85.959,-85.788,-85.800,-85.971,-85.931,-85.999,-86.002,-85.910,-85.974,-85.995,-85.886,-85.672,-85.580
121.079,-85.773,-85.806,-85.837,-85.767,-85.913,-85.822,-85.870,-85.956,-85.870,-85.873,-86.029,-86.050,-86.041,-85.974,-85.849,-85.934,-85.571,-85.495
121.179,-85.690,-85.901,-85.818,-85.764,-85.828,-85.907,-85.837,-85.867,-85.999,-85.898,-85.947,-86.053,-85.947,-85.980,-85.901,-85.922,-85.605,-85.486
121.279,-85.733,-85.864,-85.849,-85.864,-85.941,-85.852,-85.846,-85.977,-85.840,-85.812,-86.057,-86.057,-86.011,-86.008,-85.858,-85.941,-85.547,-85.541
121.379,-85.760,-85.886,-85.849,-85.712,-85.843,-85.962,-85.870,-85.867,-85.901,-85.925,-85.983,-85.971,-85.873,-85.977,-85.892,-86.008,-85.605,-85.471
121.479,-85.681,-85.825,-85.916,-85.828,-85.852,-85.846,-85.818,-85.956,-85.837,-85.883,-86.105,-86.026,-85.989,-85.992,-85.846,-85.910,-85.629,-85.562
121.578,-85.760,-85.797,-85.715,-85.745,-85.919,-85.922,-85.898,-85.876,-85.977,-85.895,-85.977,-86.057,-85.904,-85.916,-85.876,-85.992,-85.559,-85.370
121.678,-85.773,-85.840,-85.880,-85.742,-85.815,-85.873,-85.806,-85.941,-85.876,-85.828,-86.057,-86.008,-86.072,-86.011,-85.870,-85.889,-85.626,-85.516
121.778,-85.645,-85.910,-85.840,-85.828,-85.938,-85.913,-85.910,-85.892,-85.989,-85.956,-85.965,-86.044,-85.950,-85.901,-85.834,-85.965,-85.541,-85.403
121.878,-85.770,-85.770,-85.782,-85.751,-85.812,-85.883,-85.791,-85.992,-85.852,-85.858,-86.063,-85.959,-86.014,-86.002,-85.867,-85.904,-85.635,-85.406
121.978,-85.703,-85.840,-85.876,-85.852,-85.925,-85.870,-85.892,-85.843,-85.956,-85.916,-85.965,-86.038,-85.919,-85.907,-85.788,-85.910,-85.547,-85.483
122.078,-85.669,-85.800,-85.803,-85.739,-85.812,-85.864,-85.788,-85.959,-85.834,-85.818,-86.041,-85.968,-85.962,-85.968,-85.947,-86.026,-85.571,-85.406
122.178,-85.770,-85.825,-85.873,-85.797,-85.928,-85.818,-85.889,-85.870,-85.950,-85.941,-85.971,-86.075,-85.968,-85.904,-85.803,-85.873,-85.648,-85.419
122.278,-85.709,-85.855,-85.757,-85.764,-85.828,-85.861,-85.806,-85.944,-85.803,-85.818,-85.983,-85.983,-85.910,-85.931,-85.876,-86.008,-85.522,-85.468
122.378,-85.687,-85.840,-85.815,-85.809,-85.895,-85.837,-85.880,-85.904,-85.944,-85.901,-85.980,-86.090,-85.953,-85.992,-85.846,-85.944,-85.611,-85.446
122.478,-85.727,-85.867,-85.840,-85.751,-85.846,-85.858,-85.791,-85.962,-85.794,-85.809,-85.968,-85.992,-85.898,-85.941,-85.834,-85.983,-85.574,-85.522
122.577,-85.767,-85.754,-85.803,-85.855,-85.922,-85.858,-85.880,-85.858,-85.938,-85.880,-86.020,-86.096,-86.035,-86.063,-85.913,-85.999,-85.547,-85.419
122.677,-85.818,-85.861,-85.825,-85.754,-85.818,-85.855,-85.794,-85.907,-85.846,-85.837,-85.910,-85.986,-85.916,-85.892,-85.788,-85.916,-85.632,-85.373
122.777,-85.657,-85.794,-85.785,-85.748,-85.892,-85.852,-85.883,-85.886,-85.950,-85.855,-86.026,-86.017,-85.974,-85.999,-85.892,-86.011,-85.565,-85.516
122.877,-85.767,-85.864,-85.849,-85.748,-85.822,-85.806,-85.785,-85.944,-85.898,-85.892,-85.931,-86.081,-85.977,-85.962,-85.901,-85.971,-85.553,-85.428
122.977,-85.660,-85.773,-85.742,-85.797,-85.922,-85.876,-85.883,-85.858,-85.928,-85.809,-86.023,-85.983,-85.910,-85.910,-85.797,-85.880,-85.629,-85.394
123.077,-85.764,-85.852,-85.864,-85.770,-85.809,-85.822,-85.764,-85.925,-85.931,-85.953,-86.008,-86.127,-86.044,-86.020,-85.919,-85.992,-85.571,-85.522
123.177,-85.669,-85.834,-85.770,-85.794,-85.925,-85.849,-85.898,-85.861,-85.855,-85.785,-86.035,-86.014,-85.910,-85.941,-85.809,-85.910,-85.574,-85.474
123.277,-85.782,-85.815,-85.889,-85.748,-85.828,-85.782,-85.831,-85.928,-85.886,-85.892,-85.992,-86.008,-85.986,-85.910,-85.873,-85.898,-85.699,-85.489
123.377,-85.687,-85.809,-85.791,-85.770,-85.895,-85.901,-85.904,-85.880,-85.818,-85.889,-85.953,-86.075,-85.965,-86.026,-85.931,-85.983,-85.596,-85.403
123.477,-85.742,-85.873,-85.852,-85.712,-85.849,-85.815,-85.794,-85.880,-85.938,-85.861,-86.069,-85.938,-85.938,-85.956,-85.794,-85.898,-85.617,-85.477
123.576,-85.745,-85.846,-85.757,-85.757,-85.928,-85.907,-85.898,-85.904,-85.797,-85.907,-85.950,-86.038,-86.038,-85.962,-85.901,-85.928,-85.596,-85.394
123.676,-85.776,-85.837,-85.846,-85.712,-85.815,-85.797,-85.797,-85.825,-85.898,-85.864,-86.023,-85.965,-85.901,-86.002,-85.928,-86.023,-85.596,-85.501
123.776,-85.703,-85.825,-85.745,-85.770,-85.898,-85.858,-85.931,-85.928,-85.867,-85.965,-85.965,-86.078,-85.916,-85.913,-85.812,-85.919,-85.587,-85.449
123.876,-85.760,-85.788,-85.867,-85.654,-85.803,-85.800,-85.794,-85.876,-85.834,-85.852,-86.011,-86.047,-85.977,-86.011,-85.925,-86.038,-85.645,-85.391
123.976,-85.718,-85.822,-85.733,-85.760,-85.876,-85.886,-85.852,-85.934,-85.931,-85.880,-86.075,-86.008,-85.907,-85.953,-85.901,-85.886,-85.602,-85.492
124.076,-85.760,-85.834,-85.852,-85.684,-85.876,-85.861,-85.834,-85.852,-85.840,-85.922,-85.971,-86.087,-85.919,-85.904,-85.846,-85.980,-85.608,-85.516
124.176,-85.733,-85.800,-85.699,-85.788,-85.818,-85.806,-85.825,-85.870,-85.956,-85.812,-86.002,-86.087,-86.053,-85.980,-85.834,-85.910,-85.648,-85.504
124.276,-85.754,-85.822,-85.843,-85.681,-85.895,-85.904,-85.880,-85.965,-85.840,-85.834,-86.035,-85.992,-85.931,-85.959,-85.861,-85.925,-85.623,-85.364
124.376,-85.757,-85.815,-85.745,-85.773,-85.791,-85.803,-85.779,-85.834,-85.815,-85.922,-85.965,-86.078,-85.977,-85.880,-85.834,-85.947,-85.580,-85.480
124.476,-85.742,-85.831,-85.828,-85.739,-85.944,-85.892,-85.953,-85.941,-85.919,-85.831,-86.069,-86.072,-86.035,-85.974,-85.889,-85.947,-85.605,-85.501
124.575,-85.703,-85.776,-85.736,-85.745,-85.840,-85.864,-85.785,-85.907,-85.840,-85.904,-86.026,-85.980,-85.916,-85.898,-85.831,-85.898,-85.651,-85.489
124.675,-85.739,-85.901,-85.800,-85.715,-85.928,-85.837,-85.867,-85.831,-85.886,-85.892,-85.965,-86.105,-86.047,-85.968,-85.858,-85.913,-85.669,-85.458
124.775,-85.712,-85.764,-85.788,-85.684,-85.855,-85.883,-85.831,-85.941,-85.944,-85.870,-86.038,-85.995,-85.913,-86.002,-85.889,-85.962,-85.614,-85.458
124.875,-85.785,-85.895,-85.812,-85.809,-85.864,-85.785,-85.770,-85.837,-85.876,-85.947,-85.974,-86.008,-85.995,-85.922,-85.916,-86.002,-85.617,-85.440
124.975,-85.703,-85.745,-85.852,-85.684,-85.883,-85.880,-85.944,-85.867,-85.977,-85.947,-85.959,-86.050,-85.910,-85.938,-85.867,-85.950,-85.587,-85.480
125.075,-85.818,-85.852,-85.782,-85.770,-85.822,-85.858,-85.803,-85.962,-85.901,-85.849,-86.047,-86.023,-85.941,-86.008,-85.867,-85.922,-85.672,-85.458
125.175,-85.709,-85.788,-85.873,-85.739,-85.876,-85.852,-85.849,-85.870,-85.806,-85.901,-85.977,-86.020,-86.026,-85.910,-85.889,-85.934,-85.632,-85.434
125.275,-85.825,-85.806,-85.764,-85.779,-85.834,-85.928,-85.950,-85.947,-85.916,-85.938,-86.023,-86.060,-85.989,-85.934,-85.919,-85.992,-85.599,-85.495
125.375,-85.727,-85.818,-85.889,-85.800,-85.828,-85.794,-85.803,-85.977,-85.858,-85.837,-85.947,-85.953,-85.941,-85.925,-85.925,-85.953,-85.641,-85.449
125.475,-85.779,-85.767,-85.730,-85.706,-85.944,-85.886,-85.904,-85.864,-85.825,-85.913,-86.020,-86.008,-85.950,-86.029,-85.892,-85.886,-85.657,-85.406
125.574,-85.757,-85.849,-85.806,-85.846,-85.794,-85.956,-85.876,-85.941,-85.947,-85.867,-85.938,-86.066,-86.008,-86.011,-85.861,-85.907,-85.571,-85.522
125.674,-85.706,-85.803,-85.825,-85.776,-85.892,-85.782,-85.809,-85.931,-85.855,-85.938,-85.965,-85.992,-86.044,-85.934,-85.892,-85.959,-85.602,-85.431
125.774,-85.803,-85.870,-85.773,-85.724,-85.873,-85.855,-85.931,-85.876,-85.919,-85.864,-85.995,-85.977,-85.971,-85.904,-85.938,-85.934,-85.669,-85.443
125.874,-85.687,-85.764,-85.846,-85.852,-85.818,-85.855,-85.818,-85.928,-85.873,-85.938,-85.941,-86.008,-85.944,-85.950,-85.910,-85.928,-85.684,-85.510
125.974,-85.794,-85.788,-85.767,-85.760,-85.934,-85.843,-85.788,-85.855,-85.968,-85.892,-85.941,-86.047,-85.980,-85.980,-85.858,-85.980,-85.605,-85.443
126.074,-85.724,-85.876,-85.727,-85.736,-85.849,-85.846,-85.904,-85.922,-85.812,-85.822,-86.032,-86.035,-86.075,-85.895,-85.938,-85.907,-85.672,-85.516
126.174,-85.770,-85.757,-85.837,-85.818,-85.770,-85.892,-85.831,-85.864,-85.922,-85.938,-86.023,-85.995,-86.023,-85.931,-85.837,-85.956,-85.635,-85.480
126.274,-85.776,-85.831,-85.782,-85.709,-85.904,-85.797,-85.931,-85.959,-85.873,-85.901,-85.983,-85.989,-85.974,-86.044,-85.843,-85.953,-85.757,-85.422
126.374,-85.638,-85.837,-85.867,-85.748,-85.843,-85.901,-85.791,-85.864,-85.822,-85.852,-85.977,-86.029,-85.971,-85.928,-85.974,-85.876,-85.645,-85.486
126.474,-85.776,-85.776,-85.858,-85.834,-85.812,-85.782,-85.901,-85.925,-85.858,-85.815,-86.002,-86.093,-85.971,-85.931,-85.870,-86.002,-85.641,-85.446
126.573,-85.785,-85.886,-85.721,-85.706,-85.931,-85.864,-85.843,-85.956,-85.974,-85.934,-86.041,-86.020,-85.968,-85.980,-85.852,-85.995,-85.709,-85.522
126.673,-85.724,-85.776,-85.815,-85.818,-85.809,-85.797,-85.791,-85.895,-85.910,-85.938,-85.999,-86.002,-85.916,-85.959,-85.956,-85.901,-85.571,-85.410
126.773,-85.815,-85.767,-85.825,-85.858,-85.907,-85.858,-85.880,-85.852,-85.895,-85.886,-85.956,-86.011,-85.968,-85.959,-85.904,-85.983,-85.669,-85.501
126.873,-85.696,-85.873,-85.754,-85.727,-85.846,-85.788,-85.901,-85.922,-85.858,-85.822,-85.980,-86.060,-85.965,-85.959,-85.922,-85.925,-85.617,-85.422
126.973,-85.751,-85.818,-85.873,-85.873,-85.901,-85.794,-85.840,-85.941,-85.895,-85.870,-86.038,-85.999,-85.977,-85.953,-85.852,-86.002,-85.690,-85.507
127.073,-85.812,-85.770,-85.825,-85.742,-85.828,-85.880,-85.800,-85.953,-85.934,-85.922,-85.992,-85.986,-85.989,-86.035,-85.867,-85.916,-85.645,-85.495
127.173,-85.699,-85.895,-85.825,-85.834,-85.825,-85.834,-85.855,-85.861,-85.904,-85.840,-85.965,-86.038,-86.017,-85.895,-85.843,-85.959,-85.641,-85.480
127.273,-85.754,-85.751,-85.840,-85.764,-85.907,-85.794,-85.901,-85.916,-85.858,-85.806,-86.057,-86.078,-85.971,-85.953,-85.858,-85.965,-85.654,-85.440
127.373,-85.757,-85.818,-85.828,-85.764,-85.846,-85.806,-85.873,-85.916,-85.889,-85.889,-86.035,-85.938,-86.044,-86.005,-85.934,-85.901,-85.602,-85.464
127.473,-85.693,-85.840,-85.791,-85.818,-85.803,-85.867,-85.831,-85.980,-85.944,-85.901,-85.962,-86.075,-85.974,-85.916,-85.849,-85.971,-85.645,-85.538
127.572,-85.803,-85.776,-85.861,-85.776,-85.852,-85.846,-85.791,-85.904,-85.892,-85.831,-86.133,-86.008,-85.989,-85.971,-85.886,-85.889,-85.596,-85.461
127.672,-85.733,-85.818,-85.785,-85.690,-85.852,-85.812,-85.837,-85.907,-85.831,-85.931,-85.880,-86.115,-86.063,-85.904,-85.876,-85.980,-85.678,-85.458
127.772,-85.767,-85.818,-85.806,-85.788,-85.901,-85.757,-85.876,-85.925,-85.968,-85.910,-86.002,-86.020,-85.986,-86.044,-85.886,-85.904,-85.583,-85.446
127.872,-85.739,-85.797,-85.831,-85.822,-85.843,-85.818,-85.834,-85.941,-85.883,-85.907,-86.066,-86.041,-86.044,-85.907,-85.928,-86.023,-85.672,-85.522
127.972,-85.757,-85.852,-85.812,-85.785,-85.794,-85.849,-85.809,-85.895,-85.797,-85.886,-85.947,-86.075,-85.928,-85.992,-85.895,-85.873,-85.571,-85.458
128.072,-85.690,-85.800,-85.785,-85.721,-85.837,-85.794,-85.825,-85.962,-85.986,-85.843,-86.047,-85.983,-86.023,-85.928,-85.880,-85.977,-85.681,-85.501
128.172,-85.794,-85.797,-85.803,-85.736,-85.892,-85.779,-85.913,-85.883,-85.867,-85.916,-85.931,-86.050,-85.971,-86.057,-85.834,-85.901,-85.602,-85.446
128.272,-85.809,-85.828,-85.822,-85.782,-85.889,-85.812,-85.834,-85.904,-85.864,-85.855,-86.050,-85.977,-86.029,-85.904,-85.892,-86.057,-85.657,-85.507
128.372,-85.724,-85.861,-85.895,-85.803,-85.818,-85.843,-85.785,-85.953,-85.953,-85.852,-86.020,-86.090,-85.898,-86.029,-85.852,-85.892,-85.590,-85.535
128.472,-85.757,-85.831,-85.849,-85.764,-85.855,-85.800,-85.938,-85.828,-85.858,-85.989,-85.992,-86.005,-86.008,-85.925,-85.895,-85.995,-85.672,-85.440
128.571,-85.828,-85.834,-85.770,-85.736,-85.876,-85.822,-85.867,-85.846,-85.901,-85.855,-86.017,-86.053,-85.965,-85.999,-85.846,-85.907,-85.580,-85.495
128.671,-85.782,-85.764,-85.773,-85.779,-85.815,-85.815,-85.791,-85.989,-85.870,-85.910,-85.959,-86.017,-85.962,-85.916,-85.895,-85.986,-85.687,-85.452
128.771,-85.754,-85.825,-85.837,-85.818,-85.864,-85.840,-85.889,-85.886,-85.956,-85.794,-86.081,-86.050,-85.977,-85.992,-85.886,-85.892,-85.641,-85.559
128.871,-85.712,-85.855,-85.803,-85.782,-85.931,-85.870,-85.806,-85.947,-85.916,-85.913,-85.965,-86.020,-85.995,-85.956,-85.959,-86.002,-85.638,-85.452
128.971,-85.742,-85.858,-85.760,-85.797,-85.861,-85.843,-85.934,-85.870,-85.880,-85.818,-86.060,-86.038,-86.014,-86.017,-85.907,-85.910,-85.638,-85.529
129.071,-85.751,-85.754,-85.767,-85.831,-85.837,-85.855,-85.800,-85.907,-85.968,-85.904,-85.941,-86.041,-85.999,-85.974,-85.892,-85.974,-85.663,-85.425
129.171,-85.773,-85.770,-85.843,-85.770,-85.815,-85.931,-85.815,-85.913,-85.886,-85.840,-86.078,-85.989,-85.983,-86.008,-85.883,-85.812,-85.672,-85.522
129.271,-85.721,-85.815,-85.794,-85.870,-85.791,-85.764,-85.907,-85.886,-85.956,-85.867,-85.950,-86.026,-85.953,-85.944,-85.880,-86.011,-85.608,-85.477
129.371,-85.690,-85.843,-85.754,-85.797,-85.876,-85.852,-85.791,-85.953,-85.806,-85.849,-86.035,-86.032,-85.959,-86.020,-85.892,-85.876,-85.709,-85.452
129.471,-85.754,-85.794,-85.815,-85.706,-85.803,-85.858,-85.843,-85.840,-85.959,-85.938,-85.986,-86.057,-85.983,-85.944,-85.861,-85.962,-85.571,-85.501
129.570,-85.779,-85.858,-85.852,-85.760,-85.828,-85.840,-85.803,-85.956,-85.849,-85.873,-86.090,-86.002,-85.959,-86.041,-85.950,-85.916,-85.675,-85.397
129.670,-85.712,-85.794,-85.742,-85.797,-85.876,-85.818,-85.791,-85.867,-85.913,-85.901,-85.980,-86.060,-85.977,-85.947,-85.867,-85.910,-85.538,-85.547
129.770,-85.742,-85.815,-85.861,-85.760,-85.806,-85.809,-85.834,-85.950,-85.873,-85.828,-86.047,-85.995,-85.986,-86.035,-85.944,-85.971,-85.657,-85.440
129.870,-85.782,-85.895,-85.779,-85.855,-85.941,-85.873,-85.797,-85.861,-85.956,-85.910,-86.008,-86.014,-86.032,-85.950,-85.855,-85.864,-85.617,-85.562
129.970,-85.678,-85.764,-85.843,-85.709,-85.825,-85.815,-85.840,-85.938,-85.886,-85.840,-86.078,-86.047,-85.928,-85.977,-85.974,-85.959,-85.599,-85.428
130.070,-85.858,-85.779,-85.797,-85.779,-85.941,-85.907,-85.770,-85.828,-85.941,-85.901,-85.995,-86.008,-86.014,-85.986,-85.837,-85.886,-85.660,-85.501
130.170,-85.745,-85.861,-85.773,-85.712,-85.840,-85.785,-85.901,-85.959,-85.895,-85.837,-86.063,-86.044,-85.968,-85.965,-85.883,-85.953,-85.522,-85.565
130.270,-85.690,-85.751,-85.876,-85.767,-85.938,-85.883,-85.776,-85.843,-85.953,-85.938,-85.947,-85.995,-86.014,-85.995,-85.855,-85.938,-85.703,-85.425
130.370,-85.840,-85.837,-85.800,-85.751,-85.828,-85.773,-85.849,-85.934,-85.873,-85.861,-86.081,-86.099,-85.938,-85.925,-85.895,-85.944,-85.556,-85.516
130.470,-85.745,-85.809,-85.822,-85.718,-85.910,-85.880,-85.757,-85.812,-85.959,-85.941,-86.008,-85.995,-86.038,-86.041,-85.919,-85.947,-85.635,-85.489
130.569,-85.779,-85.883,-85.764,-85.803,-85.873,-85.806,-85.864,-85.938,-85.864,-85.855,-86.050,-86.099,-85.968,-85.938,-85.855,-85.892,-85.660,-85.428
130.669,-85.760,-85.880,-85.809,-85.727,-85.873,-85.919,-85.806,-85.812,-85.956,-85.992,-85.934,-85.962,-86.017,-86.023,-85.938,-85.962,-85.532,-85.562
130.769,-85.721,-85.806,-85.794,-85.788,-85.867,-85.770,-85.883,-85.947,-85.880,-85.843,-86.057,-86.038,-85.941,-85.989,-85.916,-85.910,-85.660,-85.516
130.869,-85.849,-85.876,-85.773,-85.678,-85.931,-85.898,-85.788,-85.800,-85.983,-85.886,-85.986,-85.968,-85.977,-85.999,-85.916,-85.934,-85.583,-85.461
130.969,-85.727,-85.773,-85.797,-85.751,-85.889,-85.809,-85.892,-85.950,-85.867,-85.861,-86.047,-86.038,-86.035,-86.041,-85.953,-85.956,-85.577,-85.571
131.069,-85.788,-85.886,-85.806,-85.687,-85.876,-85.901,-85.818,-85.898,-85.986,-85.892,-85.974,-86.023,-85.953,-85.956,-85.892,-85.852,-85.687,-85.474
131.169,-85.742,-85.770,-85.831,-85.779,-85.858,-85.825,-85.864,-85.962,-85.895,-85.883,-86.035,-86.029,-86.041,-86.017,-85.916,-85.922,-85.602,-85.474
