Time S,1e-09 A
46.41464146414641,-0.07535344922758866
46.44464446444645,-0.07530658526769785
46.474647464746475,-0.07525955406445464
46.5046504650465,-0.07521235745149771
46.53465346534654,-0.07516499728833631
46.564656465646564,-0.07511747545982175
46.5946594659466,-0.07506979387562712
46.624662466246626,-0.07502195446968812
46.65466546654665,-0.07497395919963981
46.68466846684669,-0.07492581004625529
46.714671467146715,-0.07487750901286108
46.74467446744675,-0.07482905812475155
46.77467746774678,-0.07478045942858808
46.804680468046804,-0.07473171499178916
46.83468346834684,-0.07468282690191261
46.864686468646866,-0.07463379726603533
46.8946894689469,-0.07458462821012385
46.92469246924692,-0.0745353218783886
46.954695469546955,-0.07448588043262766
46.98469846984699,-0.07443630605157162
47.01470147014702,-0.07438660093021951
47.04470447044705,-0.07433676727916627
47.07470747074707,-0.07428680732392437
47.104710471047106,-0.07423672330423908
47.13471347134713,-0.07418651747339775
47.16471647164717,-0.07413619209753233
47.1947194719472,-0.07408574945491611
47.22472247224722,-0.0740351918352557
47.25472547254726,-0.07398452153897786
47.284728472847284,-0.07393374087651278
47.31473147314732,-0.07388285216757304
47.344734473447346,-0.07383185774043138
47.37473747374737,-0.07378075993119104
47.40474047404741,-0.07372956108304915
47.434743474347435,-0.07367826354556115
47.46474647464747,-0.0736268696739023
47.4947494749475,-0.07357538182812662
47.524752475247524,-0.07352380237242373
47.55475547554756,-0.07347213367437383
47.584758475847586,-0.07342037810420127
47.61476147614761,-0.0733685380340269
47.64476447644765,-0.0733166158371204
47.674767476747675,-0.07326461388715841
47.70477047704771,-0.07321253455748214
47.73477347734774,-0.07316038022034524
47.764776477647764,-0.07310815324616302
47.79477947794779,-0.07305585600276226
47.824782478247826,-0.07300349085463317
47.85478547854786,-0.07295106016218333
47.88478847884789,-0.07289856628099281
47.914791479147915,-0.07284601156108272
47.94479447944794,-0.07279339834617687
47.97479747974798,-0.07274072897296197
48.00480048004801,-0.07268800577035336
48.03480348034803,-0.07263523105876252
48.064806480648066,-0.07258240714936712
48.09480948094809,-0.0725295363433843
48.12481248124813,-0.07247662093136667
48.15481548154816,-0.07242366319248464
48.18481848184818,-0.07237066539381101
48.21482148214822,-0.07231762978961423
48.244824482448244,-0.07226455862065576
48.27482748274828,-0.07221145411348254
48.304830483048306,-0.07215831847976509
48.33483348334833,-0.07210515391560496
48.36483648364837,-0.07205196260084998
48.394839483948395,-0.0719987466984238
48.42484248424843,-0.0719455083536513
48.45484548454845,-0.07189224969360111
48.484848484848484,-0.07183897282646032
48.51485148514852,-0.07178567984087297
48.544854485448546,-0.07173237280529965
48.57485748574858,-0.07167905376736947
48.6048604860486,-0.07162572475327683
48.634863486348635,-0.0715723877671891
48.66486648664867,-0.07151904479062285
48.6948694869487,-0.07146569778184167
48.72487248724873,-0.07141234867524321
48.75487548754875,-0.0713589993807969
48.784878487848786,-0.07130565178349937
48.81488148814882,-0.07125230774279959
48.84488448844885,-0.0711989690920311
48.874887488748875,-0.07114563763785278
48.9048904890489,-0.07109231515968331
48.93489348934894,-0.07103900340926089
48.964896489648964,-0.07098570411009486
48.994899489949,-0.07093241895694144
49.024902490249026,-0.07087914961526862
49.054905490549054,-0.07082589772078751
49.08490849084909,-0.07077266487900791
49.114911491149115,-0.07071945266476345
49.14491449144914,-0.07066626262172998
49.17491749174918,-0.07061309626194501
49.204920492049204,-0.0705599550653476
49.23492349234924,-0.07050684047940944
49.264926492649266,-0.07045375391871148
