Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
31.20000076,-37.53662109,-42.11425781,-36.62109375,-46.99707031,-46.99707031
31.29999924,-38.75732422,-43.02978516,-36.31591797,-47.91259766,-47.60742188
31.39999962,-38.14697266,-42.41943359,-38.14697266,-46.08154297,-49.43847656
31.5,-37.84179688,-43.64013672,-36.92626953,-46.69189453,-47.60742188
31.60000038,-37.53662109,-43.02978516,-37.84179688,-46.99707031,-47.91259766
31.70000076,-36.92626953,-42.41943359,-38.14697266,-47.60742188,-48.21777344
31.79999924,-37.84179688,-43.02978516,-37.84179688,-46.08154297,-47.91259766
31.89999962,-36.31591797,-42.41943359,-36.92626953,-46.08154297,-46.69189453
32,-36.92626953,-43.02978516,-36.92626953,-48.21777344,-48.21777344
32.09999847,-37.23144531,-41.80908203,-37.23144531,-46.38671875,-47.91259766
32.20000076,-36.31591797,-42.11425781,-36.01074219,-46.38671875,-46.99707031
32.29999924,-36.62109375,-41.19873047,-37.23144531,-46.08154297,-48.21777344
32.40000153,-36.31591797,-42.11425781,-36.62109375,-47.91259766,-47.30224609
32.5,-35.40039063,-41.80908203,-35.40039063,-45.77636719,-47.60742188
32.59999847,-35.40039063,-41.50390625,-35.40039063,-46.08154297,-46.38671875
32.70000076,-35.09521484,-43.02978516,-36.62109375,-47.60742188,-47.30224609
32.79999924,-36.31591797,-41.80908203,-37.53662109,-46.38671875,-48.21777344
32.90000153,-34.1796875,-42.41943359,-35.09521484,-46.08154297,-46.69189453
33,-33.56933594,-41.80908203,-35.70556641,-45.47119141,-47.60742188
33.09999847,-28.07617188,-41.50390625,-35.09521484,-46.99707031,-46.69189453
33.20000076,-14.34326172,-41.50390625,-35.40039063,-45.16601563,-46.08154297
33.29999924,7.019042969,-41.80908203,-35.09521484,-45.77636719,-47.91259766
33.40000153,24.71923828,-43.33496094,-34.1796875,-47.30224609,-45.47119141
33.5,22.27783203,-41.19873047,-35.40039063,-46.08154297,-47.60742188
33.59999847,9.155273438,-42.11425781,-34.1796875,-46.99707031,-46.99707031
33.70000076,-7.32421875,-41.19873047,-33.26416016,-45.47119141,-47.60742188
33.79999924,-22.27783203,-41.50390625,-32.34863281,-45.16601563,-46.69189453
33.90000153,-32.34863281,-41.80908203,-28.99169922,-45.77636719,-46.69189453
34,-41.50390625,-40.58837891,-15.56396484,-45.16601563,-46.99707031
34.09999847,-44.55566406,-40.89355469,9.460449219,-46.38671875,-46.38671875
34.20000076,-47.60742188,-40.89355469,23.49853516,-46.08154297,-47.30224609
34.29999924,-49.13330078,-42.41943359,21.97265625,-45.47119141,-46.08154297
34.40000153,-48.21777344,-40.28320313,6.408691406,-46.69189453,-46.38671875
