Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
1697,-49.7436523438,-49.4384765625,-45.166015625,-46.38671875,-45.7763671875
1697.0999755859,-48.5229492188,-50.9643554688,-45.7763671875,-45.4711914063,-45.166015625
1697.1999511719,-50.048828125,-47.9125976563,-43.9453125,-47.9125976563,-44.5556640625
1697.3000488281,-50.9643554688,-49.1333007813,-42.4194335938,-45.4711914063,-45.4711914063
1697.4000244141,-49.4384765625,-49.1333007813,-39.0625,-46.0815429688,-43.0297851563
1697.5,-47.607421875,-48.2177734375,-32.958984375,-46.0815429688,-44.5556640625
1697.5999755859,-49.7436523438,-48.5229492188,-19.8364257813,-44.8608398438,-43.9453125
1697.6999511719,-50.048828125,-48.828125,-1.8310546875,-45.7763671875,-43.3349609375
1697.8000488281,-48.5229492188,-48.2177734375,8.8500976563,-45.166015625,-44.2504882813
1697.9000244141,-49.7436523438,-46.9970703125,4.8828125,-45.4711914063,-37.2314453125
1698,-49.1333007813,-48.2177734375,-9.1552734375,-45.7763671875,-31.4331054688
1698.0999755859,-48.2177734375,-46.9970703125,-21.6674804688,-45.166015625,-17.7001953125
1698.1999511719,-48.2177734375,-46.6918945313,-31.1279296875,-45.4711914063,2.44140625
1698.3000488281,-48.2177734375,-48.828125,-38.4521484375,-44.8608398438,10.3759765625
1698.4000244141,-47.9125976563,-46.9970703125,-41.1987304688,-44.5556640625,8.544921875
1698.5,-47.9125976563,-47.3022460938,-44.5556640625,-45.4711914063,-4.2724609375
1698.5999755859,-48.2177734375,-47.9125976563,-45.7763671875,-44.2504882813,-15.2587890625
1698.6999511719,-46.6918945313,-46.0815429688,-46.6918945313,-44.8608398438,-25.634765625
1698.8000488281,-49.1333007813,-46.6918945313,-49.1333007813,-43.6401367188,-32.3486328125
1698.9000244141,-46.0815429688,-46.0815429688,-48.2177734375,-43.9453125,-37.5366210938
1699,-47.3022460938,-46.0815429688,-48.828125,-41.50390625,-41.1987304688
1699.0999755859,-47.607421875,-46.38671875,-48.5229492188,-37.5366210938,-42.724609375
1699.1999511719,-46.38671875,-46.0815429688,-48.2177734375,-30.517578125,-46.6918945313
1699.3000488281,-48.5229492188,-46.38671875,-49.4384765625,-17.08984375,-45.4711914063
1699.4000244141,-45.4711914063,-45.7763671875,-48.828125,2.1362304688,-47.3022460938
1699.5,-46.6918945313,-44.8608398438,-49.1333007813,9.4604492188,-45.7763671875
1699.5999755859,-45.4711914063,-45.166015625,-48.2177734375,4.8828125,-48.2177734375
1699.6999511719,-45.4711914063,-45.4711914063,-49.1333007813,-7.6293945313,-46.38671875
1699.8000488281,-46.9970703125,-45.4711914063,-47.607421875,-19.8364257813,-48.2177734375
1699.9000244141,-45.166015625,-44.2504882813,-48.5229492188,-29.9072265625,-47.607421875
1700,-46.9970703125,-41.50390625,-47.3022460938,-36.3159179688,-47.9125976563
1700.0999755859,-44.8608398438,-34.1796875,-48.5229492188,-40.8935546875,-46.9970703125
1700.1999511719,-46.9970703125,-26.5502929688,-46.9970703125,-43.3349609375,-47.9125976563
1700.3000488281,-43.9453125,-7.6293945313,-48.828125,-45.7763671875,-46.6918945313
1700.4000244141,-45.7763671875,5.1879882813,-47.607421875,-45.166015625,-47.607421875
1700.5,-44.2504882813,7.0190429688,-48.5229492188,-46.9970703125,-46.6918945313
1700.5999755859,-44.8608398438,-6.7138671875,-46.6918945313,-47.9125976563,-47.3022460938
1700.6999511719,-42.4194335938,-18.6157226563,-47.9125976563,-48.828125,-46.9970703125
1700.8000488281,-38.1469726563,-31.73828125,-47.607421875,-48.5229492188,-48.2177734375
1700.9000244141,-29.6020507813,-36.62109375,-46.6918945313,-48.5229492188,-45.4711914063
1701,-15.2587890625,-42.4194335938,-47.9125976563,-47.3022460938,-46.38671875
1701.0999755859,4.5776367188,-44.5556640625,-46.6918945313,-49.4384765625,-45.7763671875
1701.1999511719,6.7138671875,-45.7763671875,-45.7763671875,-47.9125976563,-46.0815429688
1701.3000488281,-3.0517578125,-48.5229492188,-46.6918945313,-48.2177734375,-46.9970703125
1701.4000244141,-17.08984375,-49.1333007813,-47.3022460938,-48.2177734375,-45.7763671875
1701.5,-28.6865234375,-48.2177734375,-47.9125976563,-46.9970703125,-46.38671875
1701.5999755859,-37.5366210938,-49.1333007813,-46.9970703125,-47.607421875,-45.4711914063
1701.6999511719,-41.8090820313,-48.2177734375,-46.9970703125,-47.607421875,-45.7763671875
1701.8000488281,-44.8608398438,-49.1333007813,-46.38671875,-47.9125976563,-46.0815429688
1701.9000244141,-47.607421875,-48.5229492188,-46.38671875,-46.38671875,-45.7763671875
1702,-47.9125976563,-48.828125,-46.6918945313,-46.6918945313,-46.9970703125
1702.0999755859,-48.828125,-48.2177734375,-46.38671875,-47.3022460938,-46.6918945313
1702.1999511719,-48.5229492188,-48.828125,-46.9970703125,-47.9125976563,-47.9125976563
1702.3000488281,-50.3540039063,-49.7436523438,-46.38671875,-48.2177734375,-46.38671875
1702.4000244141,-49.1333007813,-48.828125,-46.0815429688,-47.607421875,-45.166015625
1702.5,-49.7436523438,-49.4384765625,-44.5556640625,-47.607421875,-45.166015625
1702.5999755859,-50.3540039063,-48.5229492188,-44.5556640625,-45.7763671875,-44.8608398438
1702.6999511719,-50.048828125,-48.5229492188,-44.5556640625,-46.0815429688,-46.6918945313
1702.8000488281,-49.7436523438,-47.9125976563,-44.2504882813,-47.3022460938,-45.7763671875
1702.9000244141,-50.3540039063,-47.9125976563,-45.166015625,-46.9970703125,-45.4711914063
1703,-49.4384765625,-47.9125976563,-43.9453125,-47.607421875,-44.5556640625
