Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
6.9000000954,-35.7055664063,-46.9970703125,-42.4194335938,-41.1987304688,-37.841796875
7,-35.400390625,-48.2177734375,-42.1142578125,-41.1987304688,-37.2314453125
7.0999999046,-35.0952148438,-47.607421875,-42.724609375,-39.3676757813,-36.9262695313
7.1999998093,-35.0952148438,-47.607421875,-42.1142578125,-39.9780273438,-38.4521484375
7.3000001907,-35.0952148438,-46.6918945313,-41.8090820313,-39.6728515625,-37.841796875
7.4000000954,-33.8745117188,-48.2177734375,-42.4194335938,-39.0625,-39.3676757813
7.5,-34.7900390625,-47.607421875,-43.0297851563,-38.7573242188,-38.1469726563
7.5999999046,-34.7900390625,-46.9970703125,-43.0297851563,-39.6728515625,-36.62109375
7.6999998093,-34.4848632813,-46.6918945313,-43.9453125,-40.283203125,-36.9262695313
7.8000001907,-35.0952148438,-46.0815429688,-43.9453125,-39.6728515625,-37.5366210938
7.9000000954,-34.1796875,-46.0815429688,-42.1142578125,-39.0625,-38.7573242188
8,-33.5693359375,-45.7763671875,-41.8090820313,-39.0625,-37.841796875
8.1000003815,-24.4140625,-45.4711914063,-42.1142578125,-37.841796875,-38.1469726563
8.1999998093,-6.7138671875,-46.0815429688,-42.4194335938,-38.7573242188,-38.1469726563
8.3000001907,10.0708007813,-45.166015625,-42.4194335938,-39.0625,-36.9262695313
8.3999996185,18.0053710938,-46.6918945313,-43.0297851563,-39.6728515625,-38.1469726563
8.5,13.1225585938,-46.6918945313,-43.6401367188,-38.4521484375,-38.4521484375
8.6000003815,2.1362304688,-46.9970703125,-41.8090820313,-38.4521484375,-37.5366210938
8.6999998093,-11.2915039063,-45.7763671875,-42.4194335938,-37.841796875,-36.62109375
8.8000001907,-22.8881835938,-45.4711914063,-42.4194335938,-38.4521484375,-37.5366210938
8.8999996185,-29.6020507813,-45.4711914063,-42.724609375,-39.0625,-38.4521484375
9,-35.400390625,-45.4711914063,-43.3349609375,-37.841796875,-37.841796875
9.1000003815,-38.7573242188,-46.6918945313,-42.4194335938,-37.841796875,-36.9262695313
9.1999998093,-42.4194335938,-46.38671875,-41.8090820313,-38.4521484375,-37.841796875
9.3000001907,-45.4711914063,-46.0815429688,-41.1987304688,-39.0625,-38.7573242188
9.3999996185,-46.38671875,-45.166015625,-42.1142578125,-38.7573242188,-37.5366210938
9.5,-46.9970703125,-44.8608398438,-43.3349609375,-37.841796875,-36.3159179688
9.6000003815,-47.607421875,-46.0815429688,-42.724609375,-38.4521484375,-37.841796875
9.6999998093,-48.828125,-46.6918945313,-42.1142578125,-39.6728515625,-37.2314453125
9.8000001907,-49.4384765625,-45.4711914063,-42.1142578125,-38.4521484375,-36.3159179688
9.8999996185,-49.1333007813,-44.8608398438,-42.724609375,-36.9262695313,-36.9262695313
10,-47.607421875,-44.5556640625,-42.4194335938,-38.7573242188,-37.5366210938
10.1000003815,-49.4384765625,-45.4711914063,-41.50390625,-38.4521484375,-36.9262695313
10.1999998093,-50.6591796875,-45.7763671875,-42.1142578125,-36.9262695313,-36.9262695313
10.3000001907,-49.1333007813,-44.8608398438,-42.724609375,-38.7573242188,-37.2314453125
10.3999996185,-47.9125976563,-44.8608398438,-42.1142578125,-39.3676757813,-36.62109375
10.5,-48.2177734375,-46.0815429688,-41.50390625,-36.9262695313,-35.400390625
10.6000003815,-50.048828125,-45.4711914063,-43.3349609375,-37.5366210938,-38.1469726563
10.6999998093,-49.1333007813,-44.8608398438,-42.4194335938,-38.4521484375,-36.0107421875
10.8000001907,-47.9125976563,-45.166015625,-42.4194335938,-37.2314453125,-36.9262695313
10.8999996185,-49.7436523438,-46.0815429688,-42.4194335938,-37.841796875,-36.9262695313
11,-49.4384765625,-44.8608398438,-42.4194335938,-38.7573242188,-36.0107421875
11.1000003815,-47.9125976563,-43.6401367188,-42.4194335938,-36.9262695313,-36.9262695313
11.1999998093,-47.9125976563,-45.7763671875,-43.0297851563,-38.1469726563,-36.0107421875
11.3000001907,-49.4384765625,-45.4711914063,-43.3349609375,-37.2314453125,-35.400390625
11.3999996185,-47.607421875,-44.5556640625,-41.50390625,-36.9262695313,-37.841796875
11.5,-47.607421875,-45.4711914063,-43.3349609375,-38.4521484375,-35.400390625
11.6000003815,-48.5229492188,-46.0815429688,-43.0297851563,-37.5366210938,-36.0107421875
11.6999998093,-47.607421875,-43.9453125,-41.8090820313,-36.62109375,-35.7055664063
11.8000001907,-47.3022460938,-44.8608398438,-43.3349609375,-38.1469726563,-35.0952148438
11.8999996185,-48.5229492188,-45.166015625,-42.4194335938,-36.62109375,-35.7055664063
12,-47.607421875,-43.9453125,-42.4194335938,-37.841796875,-35.7055664063
12.1000003815,-46.9970703125,-45.166015625,-43.0297851563,-37.841796875,-36.62109375
12.1999998093,-48.828125,-44.8608398438,-41.8090820313,-37.2314453125,-35.400390625
12.3000001907,-47.9125976563,-44.2504882813,-43.0297851563,-37.5366210938,-36.3159179688
12.3999996185,-46.9970703125,-45.166015625,-42.724609375,-36.0107421875,-35.400390625
12.5,-47.9125976563,-43.9453125,-42.1142578125,-37.5366210938,-36.0107421875
12.6000003815,-46.9970703125,-43.6401367188,-43.0297851563,-36.0107421875,-35.0952148438
12.6999998093,-48.828125,-43.9453125,-42.1142578125,-36.9262695313,-36.0107421875
12.8000001907,-47.3022460938,-43.6401367188,-44.2504882813,-36.62109375,-36.0107421875
12.8999996185,-46.6918945313,-45.166015625,-42.724609375,-37.841796875,-35.0952148438
13,-48.5229492188,-43.6401367188,-42.724609375,-36.3159179688,-35.400390625
13.1000003815,-46.38671875,-44.2504882813,-42.4194335938,-36.0107421875,-35.400390625
13.1999998093,-48.2177734375,-44.5556640625,-43.0297851563,-36.9262695313,-35.0952148438
13.3000001907,-46.9970703125,-44.2504882813,-42.4194335938,-35.0952148438,-34.4848632813
13.3999996185,-47.607421875,-44.2504882813,-43.0297851563,-37.5366210938,-34.4848632813
13.5,-46.38671875,-43.6401367188,-43.6401367188,-36.62109375,-35.400390625
13.6000003815,-46.6918945313,-43.9453125,-43.0297851563,-35.0952148438,-36.3159179688
13.6999998093,-47.607421875,-43.6401367188,-43.9453125,-35.400390625,-36.0107421875
13.8000001907,-46.38671875,-44.5556640625,-42.1142578125,-36.3159179688,-35.400390625
13.8999996185,-48.5229492188,-43.0297851563,-42.724609375,-36.3159179688,-34.7900390625
14,-46.0815429688,-43.9453125,-43.6401367188,-35.7055664063,-35.400390625
14.1000003815,-47.607421875,-43.0297851563,-43.6401367188,-36.3159179688,-34.7900390625
14.1999998093,-46.0815429688,-42.724609375,-43.6401367188,-36.9262695313,-34.4848632813
14.3000001907,-46.6918945313,-43.9453125,-43.6401367188,-36.62109375,-34.7900390625
14.3999996185,-48.2177734375,-45.166015625,-41.50390625,-36.0107421875,-34.7900390625
14.5,-47.3022460938,-43.3349609375,-42.4194335938,-35.7055664063,-34.1796875
14.6000003815,-46.0815429688,-43.3349609375,-43.0297851563,-35.400390625,-34.1796875
14.6999998093,-46.38671875,-43.3349609375,-41.50390625,-35.7055664063,-34.7900390625
14.8000001907,-46.38671875,-42.1142578125,-42.4194335938,-35.7055664063,-35.0952148438
14.8999996185,-47.607421875,-43.0297851563,-43.0297851563,-35.0952148438,-34.7900390625
15,-47.3022460938,-42.4194335938,-42.4194335938,-35.7055664063,-35.400390625
15.1000003815,-47.607421875,-42.724609375,-42.4194335938,-35.7055664063,-35.400390625
15.1999998093,-46.6918945313,-42.724609375,-42.1142578125,-35.400390625,-33.8745117188
15.3000001907,-46.6918945313,-42.4194335938,-42.4194335938,-36.0107421875,-33.5693359375
15.3999996185,-46.6918945313,-43.6401367188,-41.8090820313,-35.0952148438,-33.8745117188
15.5,-46.38671875,-42.4194335938,-42.1142578125,-35.0952148438,-32.958984375
15.6000003815,-46.38671875,-43.3349609375,-41.8090820313,-34.4848632813,-34.4848632813
15.6999998093,-45.7763671875,-43.6401367188,-41.8090820313,-33.5693359375,-34.4848632813
15.8000001907,-46.0815429688,-42.724609375,-42.1142578125,-34.1796875,-34.7900390625
15.8999996185,-45.4711914063,-43.3349609375,-40.8935546875,-35.0952148438,-33.2641601563
16,-45.7763671875,-42.1142578125,-42.724609375,-34.7900390625,-32.958984375
16.1000003815,-45.7763671875,-42.4194335938,-42.1142578125,-35.400390625,-32.6538085938
16.2000007629,-46.9970703125,-42.724609375,-43.3349609375,-35.7055664063,-32.958984375
16.2999992371,-47.607421875,-42.4194335938,-43.3349609375,-34.4848632813,-33.8745117188
16.3999996185,-47.9125976563,-43.6401367188,-41.1987304688,-33.5693359375,-33.8745117188
16.5,-48.2177734375,-44.5556640625,-40.8935546875,-34.1796875,-32.3486328125
16.6000003815,-46.6918945313,-44.5556640625,-40.5883789063,-34.1796875,-31.1279296875
16.7000007629,-46.38671875,-43.6401367188,-41.8090820313,-34.4848632813,-31.73828125
16.7999992371,-46.9970703125,-43.6401367188,-42.4194335938,-34.1796875,-33.5693359375
16.8999996185,-45.4711914063,-43.0297851563,-42.4194335938,-33.5693359375,-32.0434570313
17,-46.38671875,-43.3349609375,-42.4194335938,-33.8745117188,-29.296875
17.1000003815,-46.6918945313,-43.6401367188,-41.1987304688,-35.0952148438,-19.8364257813
17.2000007629,-47.9125976563,-44.5556640625,-41.1987304688,-34.7900390625,-3.662109375
17.2999992371,-46.9970703125,-44.5556640625,-41.50390625,-33.5693359375,10.986328125
17.3999996185,-45.7763671875,-43.3349609375,-42.724609375,-33.2641601563,15.5639648438
17.5,-46.38671875,-42.4194335938,-41.1987304688,-33.8745117188,9.765625
17.6000003815,-45.166015625,-42.724609375,-41.1987304688,-35.400390625,-1.5258789063
17.7000007629,-46.9970703125,-44.2504882813,-41.50390625,-34.1796875,-14.6484375
17.7999992371,-47.3022460938,-44.2504882813,-41.50390625,-32.3486328125,-23.4985351563
17.8999996185,-47.3022460938,-43.3349609375,-41.8090820313,-33.5693359375,-30.517578125
18,-46.38671875,-43.0297851563,-40.8935546875,-34.7900390625,-36.3159179688
18.1000003815,-45.166015625,-43.0297851563,-40.8935546875,-33.2641601563,-40.283203125
18.2000007629,-46.6918945313,-43.6401367188,-41.50390625,-33.2641601563,-41.8090820313
18.2999992371,-46.6918945313,-45.166015625,-41.50390625,-34.4848632813,-44.5556640625
18.3999996185,-46.9970703125,-43.6401367188,-41.1987304688,-33.8745117188,-46.38671875
18.5,-45.4711914063,-42.724609375,-39.9780273438,-32.6538085938,-45.4711914063
18.6000003815,-45.166015625,-44.2504882813,-41.50390625,-33.2641601563,-46.9970703125
18.7000007629,-46.9970703125,-43.9453125,-41.50390625,-34.4848632813,-46.6918945313
18.7999992371,-46.38671875,-43.0297851563,-40.5883789063,-32.3486328125,-46.0815429688
18.8999996185,-45.4711914063,-42.4194335938,-40.5883789063,-31.73828125,-48.2177734375
19,-45.4711914063,-44.5556640625,-41.8090820313,-34.1796875,-47.607421875
19.1000003815,-47.9125976563,-43.6401367188,-40.283203125,-31.4331054688,-46.9970703125
19.2000007629,-47.3022460938,-43.3349609375,-40.283203125,-32.3486328125,-47.9125976563
19.2999992371,-45.166015625,-43.6401367188,-40.8935546875,-32.3486328125,-46.9970703125
19.3999996185,-46.38671875,-44.5556640625,-40.283203125,-31.73828125,-46.0815429688
19.5,-46.6918945313,-42.724609375,-39.6728515625,-31.1279296875,-48.2177734375
19.6000003815,-44.8608398438,-42.724609375,-41.50390625,-30.8227539063,-46.6918945313
19.7000007629,-45.7763671875,-44.8608398438,-39.9780273438,-28.3813476563,-46.6918945313
19.7999992371,-47.3022460938,-43.3349609375,-39.9780273438,-20.1416015625,-46.6918945313
19.8999996185,-45.4711914063,-42.4194335938,-41.1987304688,-3.3569335938,-45.7763671875
20,-44.8608398438,-44.2504882813,-40.283203125,12.5122070313,-46.9970703125
20.1000003815,-46.6918945313,-43.3349609375,-39.6728515625,14.9536132813,-45.4711914063
20.2000007629,-46.0815429688,-43.0297851563,-40.5883789063,9.4604492188,-46.6918945313
20.2999992371,-45.4711914063,-43.6401367188,-39.9780273438,-2.44140625,-46.0815429688
20.3999996185,-46.38671875,-43.6401367188,-40.283203125,-13.7329101563,-44.8608398438
20.5,-46.38671875,-42.4194335938,-41.1987304688,-22.5830078125,-46.6918945313
20.6000003815,-46.38671875,-43.6401367188,-39.3676757813,-31.4331054688,-44.8608398438
20.7000007629,-46.6918945313,-42.724609375,-40.5883789063,-35.400390625,-46.38671875
20.7999992371,-44.8608398438,-43.6401367188,-39.9780273438,-40.5883789063,-44.8608398438
20.8999996185,-46.6918945313,-43.3349609375,-40.5883789063,-41.50390625,-46.6918945313
21,-46.0815429688,-42.4194335938,-40.283203125,-44.2504882813,-46.0815429688
21.1000003815,-45.4711914063,-43.9453125,-39.6728515625,-46.0815429688,-45.7763671875
21.2000007629,-46.0815429688,-42.724609375,-40.5883789063,-46.6918945313,-45.7763671875
21.2999992371,-44.8608398438,-44.2504882813,-38.7573242188,-46.9970703125,-44.5556640625
21.3999996185,-46.0815429688,-42.724609375,-39.9780273438,-47.9125976563,-46.0815429688
21.5,-46.0815429688,-43.0297851563,-38.1469726563,-47.9125976563,-46.6918945313
21.6000003815,-45.166015625,-42.724609375,-40.8935546875,-48.2177734375,-45.4711914063
21.7000007629,-45.7763671875,-42.1142578125,-38.7573242188,-47.607421875,-45.166015625
21.7999992371,-45.166015625,-44.5556640625,-39.9780273438,-47.607421875,-44.5556640625
21.8999996185,-46.9970703125,-42.4194335938,-39.3676757813,-46.38671875,-43.9453125
22,-44.5556640625,-43.9453125,-39.3676757813,-47.9125976563,-44.5556640625
22.1000003815,-46.38671875,-42.4194335938,-39.6728515625,-48.2177734375,-44.8608398438
22.2000007629,-44.5556640625,-43.6401367188,-37.5366210938,-47.9125976563,-44.8608398438
22.2999992371,-46.0815429688,-43.0297851563,-38.7573242188,-47.9125976563,-44.5556640625
22.3999996185,-44.8608398438,-43.0297851563,-40.5883789063,-46.6918945313,-44.2504882813
22.5,-46.0815429688,-44.2504882813,-39.0625,-47.3022460938,-44.5556640625
22.6000003815,-46.0815429688,-42.1142578125,-38.7573242188,-47.607421875,-43.9453125
22.7000007629,-44.8608398438,-41.8090820313,-38.4521484375,-47.9125976563,-43.9453125
22.7999992371,-46.6918945313,-43.3349609375,-38.1469726563,-47.3022460938,-44.8608398438
22.8999996185,-46.6918945313,-43.6401367188,-37.841796875,-46.9970703125,-44.8608398438
23,-44.8608398438,-43.6401367188,-38.1469726563,-48.2177734375,-44.2504882813
23.1000003815,-45.166015625,-43.9453125,-39.0625,-47.607421875,-43.9453125
23.2000007629,-44.8608398438,-43.3349609375,-38.4521484375,-47.607421875,-44.2504882813
23.2999992371,-45.4711914063,-42.4194335938,-38.4521484375,-46.9970703125,-44.5556640625
23.3999996185,-45.4711914063,-43.6401367188,-38.7573242188,-47.3022460938,-45.166015625
23.5,-46.0815429688,-43.9453125,-38.7573242188,-46.0815429688,-44.5556640625
23.6000003815,-45.7763671875,-43.6401367188,-38.1469726563,-46.38671875,-45.7763671875
23.7000007629,-45.7763671875,-43.3349609375,-38.4521484375,-46.9970703125,-45.7763671875
23.7999992371,-45.7763671875,-43.0297851563,-38.7573242188,-44.8608398438,-44.2504882813
23.8999996185,-44.8608398438,-43.0297851563,-38.4521484375,-46.6918945313,-43.9453125
24,-45.4711914063,-43.3349609375,-37.5366210938,-45.4711914063,-43.6401367188
24.1000003815,-45.4711914063,-43.3349609375,-37.5366210938,-45.7763671875,-44.5556640625
24.2000007629,-44.8608398438,-43.3349609375,-37.841796875,-46.38671875,-45.4711914063
24.2999992371,-45.7763671875,-43.0297851563,-38.4521484375,-46.9970703125,-45.4711914063
24.3999996185,-45.4711914063,-42.4194335938,-39.0625,-47.3022460938,-45.4711914063
24.5,-46.6918945313,-42.4194335938,-40.283203125,-46.38671875,-43.3349609375
24.6000003815,-46.38671875,-42.4194335938,-39.3676757813,-46.0815429688,-43.6401367188
24.7000007629,-47.3022460938,-41.8090820313,-38.4521484375,-44.8608398438,-45.4711914063
24.7999992371,-45.166015625,-41.50390625,-38.4521484375,-45.4711914063,-44.5556640625
24.8999996185,-45.7763671875,-41.8090820313,-36.9262695313,-46.0815429688,-45.4711914063
25,-45.166015625,-42.724609375,-38.7573242188,-46.6918945313,-44.2504882813
25.1000003815,-44.2504882813,-43.3349609375,-38.7573242188,-46.38671875,-44.2504882813
25.2000007629,-45.4711914063,-42.724609375,-39.0625,-44.5556640625,-44.5556640625
25.2999992371,-46.0815429688,-42.1142578125,-38.1469726563,-45.7763671875,-45.4711914063
25.3999996185,-46.9970703125,-42.1142578125,-37.5366210938,-46.38671875,-44.2504882813
25.5,-45.4711914063,-41.50390625,-36.9262695313,-46.0815429688,-42.724609375
25.6000003815,-46.0815429688,-41.8090820313,-37.5366210938,-45.4711914063,-43.9453125
25.7000007629,-44.8608398438,-43.0297851563,-38.1469726563,-45.166015625,-45.166015625
25.7999992371,-44.8608398438,-43.0297851563,-38.1469726563,-45.4711914063,-44.8608398438
25.8999996185,-46.38671875,-42.1142578125,-37.2314453125,-46.38671875,-44.2504882813
26,-46.0815429688,-41.50390625,-36.62109375,-45.7763671875,-44.2504882813
26.1000003815,-46.6918945313,-40.5883789063,-38.4521484375,-44.8608398438,-45.7763671875
26.2000007629,-44.8608398438,-41.8090820313,-38.1469726563,-45.166015625,-43.0297851563
26.2999992371,-45.4711914063,-41.50390625,-37.841796875,-45.7763671875,-43.9453125
26.3999996185,-46.0815429688,-41.50390625,-37.2314453125,-45.7763671875,-44.5556640625
26.5,-46.9970703125,-40.8935546875,-38.1469726563,-45.166015625,-44.8608398438
26.6000003815,-46.0815429688,-41.1987304688,-39.3676757813,-44.8608398438,-43.0297851563
26.7000007629,-43.9453125,-42.1142578125,-38.1469726563,-47.3022460938,-43.9453125
26.7999992371,-45.4711914063,-41.1987304688,-37.2314453125,-45.4711914063,-44.2504882813
26.8999996185,-46.6918945313,-40.283203125,-38.1469726563,-44.8608398438,-43.0297851563
27,-46.38671875,-39.9780273438,-38.7573242188,-45.4711914063,-44.2504882813
27.1000003815,-44.5556640625,-42.1142578125,-38.4521484375,-45.4711914063,-44.8608398438
27.2000007629,-45.7763671875,-42.1142578125,-37.5366210938,-44.5556640625,-43.9453125
27.2999992371,-47.3022460938,-40.5883789063,-39.6728515625,-45.4711914063,-43.9453125
27.3999996185,-45.7763671875,-42.1142578125,-38.4521484375,-46.0815429688,-44.5556640625
27.5,-45.4711914063,-42.1142578125,-38.1469726563,-44.2504882813,-43.6401367188
27.6000003815,-45.7763671875,-41.1987304688,-39.3676757813,-45.4711914063,-43.6401367188
27.7000007629,-46.0815429688,-40.283203125,-39.9780273438,-45.4711914063,-44.2504882813
27.7999992371,-44.2504882813,-41.8090820313,-38.1469726563,-43.6401367188,-42.724609375
27.8999996185,-45.7763671875,-41.8090820313,-38.4521484375,-44.8608398438,-44.8608398438
28,-47.607421875,-39.3676757813,-39.3676757813,-44.8608398438,-43.0297851563
28.1000003815,-44.5556640625,-41.8090820313,-37.841796875,-43.9453125,-43.6401367188
28.2000007629,-44.8608398438,-40.5883789063,-39.6728515625,-45.4711914063,-44.2504882813
28.2999992371,-46.0815429688,-40.5883789063,-39.0625,-44.8608398438,-42.724609375
28.3999996185,-46.0815429688,-40.8935546875,-37.841796875,-45.166015625,-44.8608398438
28.5,-44.5556640625,-40.8935546875,-40.283203125,-45.166015625,-43.6401367188
28.6000003815,-45.7763671875,-40.5883789063,-38.1469726563,-44.5556640625,-43.6401367188
28.7000007629,-46.0815429688,-41.50390625,-39.6728515625,-45.7763671875,-43.0297851563
28.7999992371,-45.4711914063,-41.1987304688,-39.9780273438,-44.8608398438,-43.0297851563
28.8999996185,-46.0815429688,-39.9780273438,-38.1469726563,-44.5556640625,-43.6401367188
29,-44.5556640625,-41.8090820313,-39.6728515625,-45.166015625,-43.0297851563
29.1000003815,-46.6918945313,-39.3676757813,-38.1469726563,-44.8608398438,-44.2504882813
29.2000007629,-44.5556640625,-40.8935546875,-39.0625,-45.166015625,-42.724609375
29.2999992371,-44.8608398438,-41.50390625,-38.4521484375,-44.8608398438,-44.2504882813
29.3999996185,-46.38671875,-39.3676757813,-38.4521484375,-45.7763671875,-43.0297851563
29.5,-44.2504882813,-42.4194335938,-39.3676757813,-43.6401367188,-43.9453125
29.6000003815,-46.38671875,-39.9780273438,-38.4521484375,-44.8608398438,-43.3349609375
29.7000007629,-44.8608398438,-41.50390625,-39.6728515625,-44.2504882813,-42.1142578125
29.7999992371,-46.6918945313,-40.283203125,-38.7573242188,-45.4711914063,-43.6401367188
29.8999996185,-45.7763671875,-40.8935546875,-40.283203125,-44.5556640625,-43.9453125
30,-44.8608398438,-41.50390625,-38.1469726563,-43.3349609375,-43.3349609375
30.1000003815,-46.0815429688,-39.9780273438,-39.6728515625,-45.4711914063,-43.3349609375
30.2000007629,-44.8608398438,-41.50390625,-38.1469726563,-44.2504882813,-43.0297851563
30.2999992371,-46.9970703125,-39.9780273438,-39.0625,-43.0297851563,-43.0297851563
30.3999996185,-44.5556640625,-41.1987304688,-38.4521484375,-43.6401367188,-42.724609375
30.5,-46.9970703125,-39.6728515625,-38.1469726563,-44.5556640625,-42.724609375
30.6000003815,-44.8608398438,-41.50390625,-39.0625,-43.9453125,-43.3349609375
30.7000007629,-45.7763671875,-41.1987304688,-39.6728515625,-44.5556640625,-42.724609375
30.7999992371,-45.4711914063,-39.6728515625,-39.6728515625,-44.2504882813,-42.724609375
30.8999996185,-44.5556640625,-41.1987304688,-39.0625,-43.9453125,-42.1142578125
