Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
11.19999981,-43.64013672,-44.86083984,-40.28320313,-40.89355469,-44.55566406
11.30000019,-43.64013672,-42.72460938,-40.28320313,-43.02978516,-43.9453125
11.39999962,-45.16601563,-43.02978516,-39.67285156,-42.41943359,-43.64013672
11.5,-42.72460938,-44.86083984,-39.97802734,-43.02978516,-43.33496094
11.60000038,-45.77636719,-42.41943359,-42.41943359,-40.89355469,-43.9453125
11.69999981,-43.02978516,-44.86083984,-39.36767578,-43.33496094,-42.72460938
11.80000019,-45.47119141,-42.11425781,-40.28320313,-42.41943359,-45.16601563
11.89999962,-43.02978516,-43.64013672,-41.19873047,-42.11425781,-43.64013672
12,-44.55566406,-43.9453125,-40.89355469,-40.89355469,-43.9453125
12.10000038,-45.16601563,-42.11425781,-40.89355469,-43.02978516,-42.41943359
12.19999981,-44.55566406,-44.86083984,-41.19873047,-43.33496094,-42.72460938
12.30000019,-44.86083984,-43.33496094,-39.97802734,-41.19873047,-44.86083984
12.39999962,-44.25048828,-44.55566406,-40.89355469,-42.72460938,-44.55566406
12.5,-43.64013672,-43.02978516,-41.19873047,-42.41943359,-43.9453125
12.60000038,-43.9453125,-43.9453125,-39.97802734,-41.50390625,-42.11425781
12.69999981,-43.64013672,-43.64013672,-41.50390625,-41.19873047,-43.64013672
12.80000019,-45.77636719,-43.64013672,-42.11425781,-43.02978516,-43.9453125
12.89999962,-43.33496094,-44.25048828,-40.58837891,-43.33496094,-43.9453125
13,-46.08154297,-43.33496094,-42.41943359,-41.80908203,-44.25048828
13.10000038,-43.33496094,-44.55566406,-39.67285156,-43.64013672,-42.41943359
13.19999981,-44.55566406,-43.02978516,-41.80908203,-41.19873047,-44.86083984
13.30000019,-43.33496094,-43.64013672,-39.67285156,-42.41943359,-43.33496094
13.39999962,-43.64013672,-43.9453125,-41.80908203,-42.11425781,-42.72460938
13.5,-45.16601563,-43.9453125,-41.50390625,-40.89355469,-43.02978516
13.60000038,-43.9453125,-43.64013672,-40.28320313,-43.33496094,-43.64013672
13.69999981,-44.86083984,-43.33496094,-41.80908203,-42.11425781,-44.25048828
13.80000019,-43.9453125,-44.55566406,-40.28320313,-41.80908203,-42.11425781
13.89999962,-43.64013672,-43.02978516,-41.50390625,-43.02978516,-44.25048828
14,-43.64013672,-43.9453125,-39.67285156,-41.19873047,-43.64013672
14.10000038,-43.64013672,-43.9453125,-40.89355469,-42.41943359,-42.11425781
14.19999981,-44.25048828,-43.64013672,-41.80908203,-41.80908203,-43.02978516
14.30000019,-43.02978516,-44.86083984,-41.50390625,-42.72460938,-43.64013672
14.39999962,-44.25048828,-43.02978516,-41.80908203,-42.72460938,-43.64013672
14.5,-42.72460938,-42.11425781,-39.97802734,-42.11425781,-42.72460938
14.60000038,-43.64013672,-42.41943359,-40.58837891,-43.33496094,-43.9453125
14.69999981,-43.33496094,-43.64013672,-40.58837891,-41.80908203,-43.02978516
14.80000019,-44.25048828,-45.77636719,-40.89355469,-41.80908203,-43.64013672
14.89999962,-45.16601563,-43.9453125,-42.11425781,-41.80908203,-43.64013672
15,-44.55566406,-44.25048828,-40.89355469,-42.41943359,-43.02978516
15.10000038,-45.77636719,-44.25048828,-41.80908203,-42.41943359,-44.86083984
15.19999981,-44.25048828,-44.86083984,-40.28320313,-41.80908203,-42.72460938
15.30000019,-44.25048828,-43.33496094,-42.41943359,-42.41943359,-42.72460938
15.39999962,-43.64013672,-43.33496094,-40.28320313,-41.19873047,-44.25048828
15.5,-42.72460938,-44.25048828,-39.97802734,-42.72460938,-42.72460938
15.60000038,-44.55566406,-43.33496094,-41.80908203,-41.80908203,-44.55566406
15.69999981,-44.25048828,-43.64013672,-41.19873047,-43.9453125,-43.02978516
15.80000019,-44.55566406,-42.41943359,-42.72460938,-41.80908203,-43.9453125
15.89999962,-43.33496094,-42.41943359,-41.80908203,-42.41943359,-43.33496094
16,-43.33496094,-42.41943359,-42.41943359,-41.80908203,-43.33496094
