Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
5.599999905,-47.36327744,-39.42870712,-44.49462509,-42.72460556,-47.18017197
5.699999809,-46.9970665,-39.42870712,-44.49462509,-43.02978134,-47.18017197
5.800000191,-46.93603134,-39.36767197,-44.43358994,-42.6635704,-47.48534775
5.900000095,-47.24120712,-39.30663681,-44.25048447,-42.54150009,-47.11913681
6,-46.75292587,-39.06249619,-44.43358994,-42.54150009,-47.11913681
6.099999905,-47.11913681,-39.12353134,-44.25048447,-42.48046494,-47.05810165
6.199999809,-46.9970665,-39.1845665,-44.12841415,-42.48046494,-47.24120712
6.300000191,-46.81396103,-38.87939072,-44.37255478,-42.35839462,-47.24120712
6.400000095,-46.81396103,-39.30663681,-44.31151962,-42.6635704,-47.18017197
6.5,-46.75292587,-38.94042587,-44.6166954,-42.29735947,-47.05810165
6.599999905,-47.05810165,-38.81835556,-44.43358994,-42.41942978,-46.87499619
6.699999809,-46.81396103,-38.81835556,-44.37255478,-42.23632431,-46.9970665
6.800000191,-46.81396103,-38.94042587,-44.37255478,-42.35839462,-46.93603134
6.900000095,-46.75292587,-39.06249619,-44.37255478,-42.23632431,-47.24120712
7,-46.9970665,-38.7573204,-44.25048447,-42.23632431,-47.18017197
7.099999905,-46.81396103,-38.94042587,-44.067379,-42.48046494,-47.24120712
7.199999809,-46.9970665,-38.57421494,-44.00634384,-42.35839462,-47.24120712
7.300000191,-46.87499619,-38.63525009,-44.00634384,-42.35839462,-46.87499619
7.400000095,-46.81396103,-38.39110947,-43.94530869,-42.17528915,-46.81396103
7.5,-46.87499619,-38.39110947,-44.18944931,-42.17528915,-46.63085556
7.599999905,-46.63085556,-38.63525009,-44.18944931,-42.05321884,-46.87499619
7.699999809,-46.75292587,-38.45214462,-44.25048447,-42.17528915,-46.69189072
7.800000191,-46.75292587,-38.51317978,-43.94530869,-42.29735947,-46.63085556
7.900000095,-46.5698204,-38.39110947,-43.88427353,-41.99218369,-46.75292587
8,-46.50878525,-38.45214462,-43.88427353,-42.05321884,-46.63085556
8.100000381,-46.63085556,-38.39110947,-43.94530869,-41.93114853,-46.69189072
8.199999809,-46.75292587,-38.45214462,-43.88427353,-41.93114853,-46.44775009
8.300000191,-46.75292587,-38.63525009,-43.6401329,-41.74804306,-46.5698204
8.399999619,-46.69189072,-38.26903915,-44.00634384,-41.62597275,-46.44775009
8.5,-46.5698204,-38.39110947,-43.88427353,-41.93114853,-46.5698204
8.600000381,-46.50878525,-38.26903915,-44.00634384,-41.80907822,-46.69189072
8.699999809,-46.69189072,-38.33007431,-43.88427353,-42.05321884,-46.44775009
8.800000191,-46.44775009,-38.14696884,-43.94530869,-41.99218369,-46.63085556
8.899999619,-46.75292587,-37.90282822,-43.76220322,-41.87011337,-46.5698204
9,-46.50878525,-38.02489853,-43.82323837,-41.74804306,-46.69189072
9.100000381,-46.5698204,-37.71972275,-43.94530869,-41.6870079,-46.5698204
9.199999809,-46.26464462,-37.59765244,-43.70116806,-41.74804306,-46.75292587
9.300000191,-46.20360947,-37.59765244,-43.70116806,-41.62597275,-46.5698204
9.399999619,-46.32567978,-37.59765244,-43.51806259,-41.99218369,-46.50878525
9.5,-46.32567978,-37.71972275,-43.70116806,-41.6870079,-46.44775009
9.600000381,-46.5698204,-37.71972275,-43.88427353,-41.74804306,-46.32567978
9.699999809,-46.63085556,-37.65868759,-43.70116806,-41.74804306,-46.26464462
9.800000191,-46.44775009,-37.17040634,-43.76220322,-41.50390244,-46.14257431
9.899999619,-46.20360947,-37.35351181,-43.51806259,-41.56493759,-46.08153915
10,-46.14257431,-37.10937119,-43.6401329,-41.44286728,-46.26464462
10.10000038,-46.08153915,-37.10937119,-43.6401329,-41.62597275,-46.26464462
10.19999981,-46.14257431,-37.17040634,-43.82323837,-41.62597275,-46.32567978
10.30000019,-46.32567978,-37.47558212,-43.6401329,-41.62597275,-46.20360947
10.39999962,-46.44775009,-37.59765244,-43.45702744,-41.1376915,-46.26464462
10.5,-46.26464462,-36.98730087,-43.57909775,-41.32079697,-46.38671494
10.60000038,-46.32567978,-37.04833603,-43.39599228,-41.56493759,-46.020504
10.69999981,-46.08153915,-36.98730087,-43.82323837,-41.38183212,-46.08153915
10.80000019,-45.83739853,-36.98730087,-43.39599228,-41.1376915,-45.95946884
10.89999962,-46.20360947,-36.92626572,-43.33495712,-41.1376915,-46.14257431
11,-46.32567978,-36.74316025,-43.21288681,-41.38183212,-46.020504
11.10000038,-46.20360947,-37.10937119,-43.33495712,-41.07665634,-45.95946884
11.19999981,-46.14257431,-36.62108994,-43.70116806,-41.01562119,-46.020504
11.30000019,-45.89843369,-36.74316025,-43.21288681,-40.89355087,-46.020504
11.39999962,-46.020504,-36.8041954,-43.21288681,-41.19872665,-46.08153915
11.5,-46.020504,-36.43798447,-43.45702744,-41.01562119,-45.95946884
11.60000038,-46.14257431,-36.19384384,-43.33495712,-40.58837509,-45.71532822
11.69999981,-45.95946884,-36.254879,-43.0908165,-41.07665634,-45.71532822
11.80000019,-45.77636337,-36.62108994,-42.84667587,-40.89355087,-46.020504
11.89999962,-45.95946884,-36.07177353,-43.51806259,-40.7104454,-46.20360947
12,-45.95946884,-35.8276329,-42.96874619,-40.83251572,-45.77636337
12.10000038,-45.77636337,-36.01073837,-42.96874619,-40.7104454,-45.65429306
12.19999981,-45.41015244,-35.94970322,-42.90771103,-40.7104454,-45.95946884
12.30000019,-45.89843369,-35.8276329,-43.02978134,-40.64941025,-45.71532822
12.39999962,-46.020504,-35.58349228,-42.72460556,-40.52733994,-45.5932579
12.5,-45.83739853,-36.01073837,-42.96874619,-40.7104454,-45.65429306
12.60000038,-45.95946884,-35.8276329,-43.15185165,-40.64941025,-45.89843369
12.69999981,-46.08153915,-35.70556259,-42.84667587,-40.46630478,-45.65429306
12.80000019,-45.83739853,-35.76659775,-42.96874619,-40.58837509,-45.47118759
12.89999962,-45.53222275,-35.76659775,-42.78564072,-40.58837509,-45.71532822
13,-45.83739853,-35.64452744,-42.6635704,-40.22216415,-45.71532822
13.10000038,-45.89843369,-35.8276329,-42.90771103,-40.34423447,-45.16601181
13.19999981,-45.53222275,-35.8276329,-42.6635704,-40.34423447,-45.65429306
13.30000019,-45.95946884,-35.46142197,-42.72460556,-40.40526962,-45.77636337
13.39999962,-45.65429306,-36.01073837,-42.78564072,-40.34423447,-45.22704697
13.5,-45.53222275,-35.64452744,-42.6635704,-40.10009384,-45.5932579
13.60000038,-45.71532822,-35.52245712,-42.78564072,-40.161129,-45.5932579
13.69999981,-45.5932579,-35.76659775,-42.6635704,-39.97802353,-45.34911728
13.80000019,-45.41015244,-35.40038681,-42.72460556,-40.03905869,-45.16601181
13.89999962,-45.71532822,-35.64452744,-42.72460556,-40.10009384,-45.22704697
14,-45.5932579,-35.46142197,-42.54150009,-39.79491806,-45.47118759
14.10000038,-45.53222275,-35.46142197,-42.72460556,-40.28319931,-45.16601181
14.19999981,-45.65429306,-35.58349228,-42.41942978,-39.91698837,-45.16601181
14.30000019,-45.41015244,-35.40038681,-42.60253525,-39.85595322,-45.28808212
14.39999962,-45.53222275,-35.58349228,-42.6635704,-39.61181259,-45.22704697
14.5,-45.53222275,-35.15624619,-42.60253525,-39.7338829,-45.28808212
14.60000038,-45.47118759,-35.15624619,-42.29735947,-40.03905869,-45.28808212
14.69999981,-45.53222275,-34.8510704,-42.41942978,-39.36767197,-45.41015244
14.80000019,-45.41015244,-34.79003525,-42.48046494,-39.67284775,-45.10497665
14.89999962,-45.65429306,-34.36278915,-42.48046494,-39.42870712,-45.10497665
15,-45.77636337,-34.42382431,-42.48046494,-39.30663681,-45.16601181
15.10000038,-45.28808212,-34.72900009,-42.41942978,-39.48974228,-45.34911728
15.19999981,-45.47118759,-34.42382431,-42.54150009,-39.48974228,-45.22704697
15.30000019,-45.34911728,-34.48485947,-42.114254,-39.7338829,-45.10497665
15.39999962,-45.5932579,-34.301754,-42.23632431,-39.42870712,-45.16601181
15.5,-45.65429306,-33.99657822,-42.29735947,-39.7338829,-44.73876572
15.60000038,-45.5932579,-33.50829697,-42.29735947,-39.48974228,-44.86083603
15.69999981,-45.65429306,-31.24999809,-41.99218369,-39.48974228,-44.86083603
15.80000019,-45.41015244,-21.057127,-42.23632431,-39.30663681,-44.79980087
15.89999962,-45.5932579,-8.72802639,-42.60253525,-39.30663681,-44.86083603
16,-45.41015244,9.460448265,-42.23632431,-39.67284775,-44.79980087
16.10000038,-45.28808212,35.8276329,-42.23632431,-39.30663681,-44.79980087
16.20000076,-45.10497665,44.86083603,-42.35839462,-39.24560165,-44.67773056
16.29999924,-44.98290634,37.10937119,-42.23632431,-39.24560165,-44.98290634
16.39999962,-45.47118759,19.28710747,-42.17528915,-39.1845665,-44.73876572
16.5,-44.86083603,0.24414061,-42.17528915,-39.00146103,-44.67773056
16.60000038,-44.98290634,-16.29638481,-42.17528915,-38.94042587,-44.73876572
16.70000076,-45.22704697,-29.90722466,-42.114254,-39.12353134,-44.6166954
16.79999924,-45.0439415,-38.57421494,-41.87011337,-39.06249619,-44.86083603
16.89999962,-45.16601181,-43.88427353,-41.80907822,-39.06249619,-44.86083603
17,-45.10497665,-46.93603134,-41.80907822,-39.00146103,-44.86083603
17.10000038,-45.16601181,-48.64501572,-41.74804306,-39.06249619,-44.6166954
17.20000076,-44.73876572,-49.926754,-41.62597275,-39.06249619,-44.6166954
17.29999924,-45.0439415,-50.41503525,-41.93114853,-39.00146103,-44.6166954
17.39999962,-44.92187119,-51.08642197,-41.99218369,-38.94042587,-44.79980087
17.5,-44.79980087,-51.69677353,-42.114254,-38.69628525,-44.79980087
17.60000038,-44.98290634,-51.81884384,-41.80907822,-38.81835556,-44.43358994
17.70000076,-44.92187119,-51.879879,-41.62597275,-39.24560165,-44.18944931
17.79999924,-45.28808212,-51.94091415,-41.56493759,-39.06249619,-44.43358994
17.89999962,-45.16601181,-51.75780869,-41.44286728,-38.94042587,-44.79980087
18,-45.0439415,-51.63573837,-41.38183212,-38.87939072,-44.55566025
18.10000038,-45.0439415,-51.51366806,-41.56493759,-38.7573204,-44.37255478
18.20000076,-44.98290634,-51.57470322,-41.6870079,-38.69628525,-44.25048447
18.29999924,-44.86083603,-51.57470322,-41.50390244,-38.94042587,-44.49462509
18.39999962,-44.67773056,-51.57470322,-41.44286728,-38.7573204,-44.67773056
18.5,-44.92187119,-51.39159775,-41.50390244,-38.57421494,-44.25048447
18.60000038,-44.98290634,-51.20849228,-41.19872665,-38.57421494,-44.31151962
18.70000076,-44.98290634,-51.02538681,-41.32079697,-38.45214462,-44.31151962
18.79999924,-44.98290634,-51.02538681,-41.44286728,-38.7573204,-44.31151962
18.89999962,-44.86083603,-51.02538681,-41.44286728,-38.69628525,-44.31151962
19,-44.6166954,-51.02538681,-41.19872665,-38.51317978,-44.18944931
19.10000038,-44.55566025,-50.9033165,-41.07665634,-38.26903915,-44.00634384
19.20000076,-44.86083603,-50.78124619,-41.19872665,-38.26903915,-44.18944931
19.29999924,-44.79980087,-50.59814072,-41.32079697,-38.51317978,-44.43358994
19.39999962,-44.98290634,-50.65917587,-41.19872665,-38.39110947,-44.55566025
19.5,-44.86083603,-50.72021103,-41.07665634,-38.14696884,-44.00634384
19.60000038,-44.49462509,-50.53710556,-40.95458603,-38.14696884,-44.43358994
19.70000076,-44.55566025,-50.35400009,-41.19872665,-38.33007431,-44.25048447
19.79999924,-44.86083603,-50.10985947,-40.89355087,-38.208004,-44.00634384
19.89999962,-44.98290634,-50.4760704,-40.95458603,-38.08593369,-44.00634384
20,-44.6166954,-50.41503525,-40.89355087,-38.51317978,-44.067379
20.10000038,-44.37255478,-50.17089462,-41.25976181,-38.208004,-44.00634384
20.20000076,-44.86083603,-50.10985947,-41.01562119,-38.08593369,-44.00634384
20.29999924,-44.73876572,-50.23192978,-40.77148056,-38.08593369,-44.00634384
20.39999962,-44.55566025,-50.29296494,-40.7104454,-38.26903915,-43.88427353
20.5,-44.43358994,-49.926754,-41.07665634,-37.96386337,-43.94530869
20.60000038,-44.79980087,-49.926754,-40.83251572,-37.90282822,-44.12841415
20.70000076,-44.73876572,-50.17089462,-40.64941025,-38.33007431,-43.94530869
20.79999924,-44.67773056,-49.926754,-40.95458603,-37.96386337,-43.94530869
20.89999962,-44.67773056,-49.74364853,-40.83251572,-37.84179306,-43.94530869
21,-44.92187119,-49.98778915,-40.58837509,-37.96386337,-43.6401329
21.10000038,-44.73876572,-49.80468369,-40.58837509,-37.7807579,-44.00634384
21.20000076,-44.49462509,-49.68261337,-40.7104454,-37.7807579,-43.76220322
21.29999924,-44.67773056,-49.74364853,-40.83251572,-37.71972275,-43.45702744
21.39999962,-44.73876572,-49.86571884,-40.52733994,-37.90282822,-43.70116806
21.5,-44.31151962,-49.37743759,-40.40526962,-37.96386337,-43.76220322
21.60000038,-44.67773056,-49.80468369,-40.46630478,-37.47558212,-43.70116806
21.70000076,-44.79980087,-49.56054306,-40.58837509,-37.59765244,-43.45702744
21.79999924,-44.49462509,-49.43847275,-40.10009384,-37.35351181,-43.33495712
21.89999962,-44.55566025,-49.86571884,-40.52733994,-37.2314415,-43.57909775
22,-44.67773056,-49.37743759,-40.34423447,-37.35351181,-43.21288681
22.10000038,-44.43358994,-49.4995079,-40.161129,-37.17040634,-43.0908165
22.20000076,-44.6166954,-49.4995079,-40.46630478,-37.29247665,-43.51806259
22.29999924,-44.55566025,-49.31640244,-39.91698837,-37.2314415,-43.51806259
22.39999962,-44.49462509,-49.31640244,-40.46630478,-36.92626572,-43.57909775
22.5,-44.67773056,-49.31640244,-39.97802353,-36.92626572,-43.51806259
22.60000038,-44.37255478,-49.37743759,-40.03905869,-36.92626572,-43.70116806
22.70000076,-44.67773056,-49.37743759,-40.40526962,-37.17040634,-43.39599228
22.79999924,-44.49462509,-49.13329697,-40.10009384,-37.17040634,-43.33495712
22.89999962,-44.31151962,-49.25536728,-39.91698837,-36.92626572,-43.39599228
23,-44.6166954,-49.25536728,-39.79491806,-37.10937119,-42.96874619
23.10000038,-44.12841415,-48.82812119,-39.97802353,-37.17040634,-43.02978134
23.20000076,-44.67773056,-49.01122665,-39.97802353,-36.92626572,-42.96874619
23.29999924,-44.55566025,-49.25536728,-39.85595322,-36.74316025,-43.27392197
23.39999962,-44.25048447,-49.13329697,-39.97802353,-36.68212509,-43.0908165
23.5,-44.12841415,-49.13329697,-39.61181259,-36.68212509,-42.96874619
23.60000038,-44.31151962,-48.76708603,-39.79491806,-36.56005478,-43.15185165
23.70000076,-44.55566025,-48.70605087,-39.48974228,-36.62108994,-43.0908165
23.79999924,-44.49462509,-48.58398056,-39.42870712,-36.56005478,-43.02978134
23.89999962,-44.86083603,-48.64501572,-39.30663681,-36.49901962,-42.90771103
24,-44.43358994,-49.01122665,-39.24560165,-36.37694931,-43.02978134
24.10000038,-44.49462509,-48.76708603,-39.48974228,-36.43798447,-43.02978134
24.20000076,-44.31151962,-49.07226181,-38.94042587,-36.37694931,-42.84667587
24.29999924,-44.18944931,-48.70605087,-39.42870712,-36.19384384,-42.96874619
24.39999962,-44.067379,-48.46191025,-39.1845665,-36.19384384,-42.6635704
24.5,-43.88427353,-48.46191025,-39.00146103,-36.13280869,-42.84667587
24.60000038,-44.25048447,-48.27880478,-39.1845665,-36.254879,-42.60253525
24.70000076,-43.94530869,-48.33983994,-39.06249619,-36.01073837,-42.72460556
24.79999924,-44.31151962,-48.15673447,-39.12353134,-36.07177353,-42.78564072
24.89999962,-44.25048447,-48.21776962,-38.7573204,-36.19384384,-42.72460556
25,-44.18944931,-48.15673447,-38.7573204,-36.13280869,-42.96874619
25.10000038,-44.12841415,-48.21776962,-38.63525009,-36.31591415,-42.84667587
25.20000076,-44.18944931,-48.09569931,-38.45214462,-36.01073837,-42.84667587
25.29999924,-44.49462509,-48.09569931,-38.39110947,-35.94970322,-42.72460556
25.39999962,-44.18944931,-48.27880478,-38.39110947,-35.88866806,-42.72460556
25.5,-44.067379,-48.27880478,-38.7573204,-35.64452744,-42.54150009
25.60000038,-44.00634384,-48.27880478,-38.51317978,-35.52245712,-42.48046494
25.70000076,-44.00634384,-48.46191025,-38.57421494,-35.58349228,-42.6635704
25.79999924,-43.70116806,-48.27880478,-38.39110947,-35.64452744,-42.6635704
25.89999962,-43.88427353,-47.973629,-38.33007431,-35.88866806,-42.6635704
26,-43.88427353,-47.91259384,-38.08593369,-35.70556259,-42.54150009
26.10000038,-43.94530869,-48.21776962,-37.90282822,-35.76659775,-42.54150009
26.20000076,-44.067379,-47.85155869,-38.08593369,-35.21728134,-42.48046494
26.29999924,-43.94530869,-47.91259384,-37.84179306,-35.52245712,-42.41942978
26.39999962,-44.067379,-47.72948837,-38.08593369,-35.40038681,-42.60253525
26.5,-43.70116806,-47.973629,-38.02489853,-35.52245712,-42.54150009
26.60000038,-43.88427353,-48.03466415,-37.96386337,-35.33935165,-42.41942978
26.70000076,-43.94530869,-47.79052353,-37.7807579,-35.21728134,-42.17528915
26.79999924,-43.76220322,-47.973629,-37.47558212,-35.15624619,-42.41942978
26.89999962,-43.6401329,-47.66845322,-37.71972275,-35.03417587,-42.54150009
27,-43.57909775,-47.42431259,-37.71972275,-35.33935165,-42.41942978
27.10000038,-44.00634384,-47.60741806,-37.7807579,-34.91210556,-42.17528915
27.20000076,-43.88427353,-47.60741806,-37.53661728,-34.8510704,-42.05321884
27.29999924,-43.76220322,-47.973629,-37.35351181,-34.60692978,-42.41942978
27.39999962,-43.51806259,-47.42431259,-37.59765244,-34.54589462,-42.23632431
27.5,-43.33495712,-47.72948837,-37.35351181,-34.48485947,-42.17528915
27.60000038,-43.57909775,-47.30224228,-37.47558212,-33.38622665,-42.05321884
27.70000076,-43.51806259,-47.48534775,-37.10937119,-26.00097466,-42.17528915
27.79999924,-43.82323837,-47.72948837,-37.17040634,-13.85497952,-42.23632431
27.89999962,-43.57909775,-47.42431259,-37.17040634,0.48828122,-41.87011337
28,-43.51806259,-47.72948837,-37.04833603,26.73339653,-41.93114853
28.10000038,-43.33495712,-47.36327744,-37.17040634,44.00634384,-42.05321884
28.20000076,-43.51806259,-47.5463829,-36.92626572,41.74804306,-41.80907822
28.29999924,-43.51806259,-47.48534775,-36.92626572,27.58788872,-41.99218369
28.39999962,-43.27392197,-47.30224228,-36.62108994,8.789061546,-42.114254
28.5,-43.27392197,-47.11913681,-36.68212509,-9.277342796,-41.80907822
28.60000038,-43.27392197,-47.24120712,-36.49901962,-24.35302544,-41.56493759
28.70000076,-43.51806259,-47.48534775,-36.49901962,-35.21728134,-42.05321884
28.79999924,-43.27392197,-47.18017197,-36.31591415,-42.41942978,-41.56493759
28.89999962,-43.21288681,-47.24120712,-36.43798447,-46.20360947,-41.50390244
29,-43.27392197,-47.36327744,-36.254879,-48.40087509,-41.93114853
29.10000038,-43.27392197,-47.36327744,-36.254879,-50.23192978,-41.6870079
29.20000076,-43.15185165,-47.11913681,-36.43798447,-50.9033165,-41.50390244
29.29999924,-43.0908165,-46.93603134,-36.01073837,-51.51366806,-41.62597275
29.39999962,-43.39599228,-47.42431259,-36.07177353,-51.94091415,-41.38183212
29.5,-43.57909775,-46.9970665,-36.19384384,-51.879879,-41.50390244
29.60000038,-42.96874619,-47.11913681,-35.8276329,-52.61230087,-41.62597275
29.70000076,-43.02978134,-47.05810165,-35.88866806,-52.12401962,-41.38183212
29.79999924,-43.15185165,-46.81396103,-35.88866806,-52.12401962,-41.44286728
29.89999962,-43.15185165,-46.87499619,-35.58349228,-52.36816025,-41.19872665
30,-43.15185165,-46.87499619,-35.40038681,-52.12401962,-41.56493759
30.10000038,-43.0908165,-46.9970665,-35.70556259,-52.18505478,-41.07665634
30.20000076,-42.90771103,-46.69189072,-35.46142197,-52.06298447,-41.19872665
30.29999924,-42.90771103,-46.93603134,-35.52245712,-52.18505478,-41.38183212
30.39999962,-43.0908165,-46.69189072,-35.09521103,-51.81884384,-41.44286728
30.5,-42.72460556,-46.81396103,-34.60692978,-51.63573837,-41.1376915
30.60000038,-42.96874619,-46.81396103,-31.67724419,-51.879879,-41.1376915
30.70000076,-43.02978134,-46.69189072,-19.95849419,-51.75780869,-41.07665634
30.79999924,-42.54150009,-46.87499619,-8.178709984,-51.4526329,-41.07665634
30.89999962,-42.96874619,-46.44775009,11.2304678,-51.20849228,-41.07665634
31,-42.78564072,-46.75292587,37.90282822,-51.63573837,-40.89355087
31.10000038,-42.72460556,-46.87499619,44.92187119,-51.26952744,-41.01562119
31.20000076,-42.90771103,-46.44775009,36.01073837,-51.33056259,-40.7104454
31.29999924,-42.35839462,-46.87499619,18.1274395,-51.14745712,-40.95458603
31.39999962,-42.84667587,-46.75292587,-0.48828122,-51.14745712,-40.95458603
31.5,-42.48046494,-46.44775009,-17.33398247,-51.02538681,-40.83251572
31.60000038,-42.35839462,-46.44775009,-30.94482231,-50.72021103,-40.89355087
31.70000076,-42.6635704,-46.81396103,-39.42870712,-50.78124619,-40.89355087
31.79999924,-42.60253525,-46.63085556,-44.37255478,-50.59814072,-41.01562119
31.89999962,-42.41942978,-46.50878525,-47.30224228,-50.65917587,-41.01562119
32,-42.17528915,-46.50878525,-49.07226181,-50.65917587,-40.95458603
32.09999847,-42.48046494,-46.50878525,-50.17089462,-50.53710556,-40.77148056
32.20000076,-42.114254,-46.81396103,-50.78124619,-50.53710556,-40.95458603
32.29999924,-42.17528915,-46.63085556,-51.39159775,-50.53710556,-40.95458603
32.40000153,-42.17528915,-46.81396103,-51.63573837,-50.65917587,-40.83251572
32.5,-42.23632431,-46.50878525,-52.00194931,-50.23192978,-40.89355087
32.59999847,-42.114254,-46.50878525,-52.00194931,-50.41503525,-40.7104454
32.70000076,-42.29735947,-46.32567978,-51.879879,-50.35400009,-40.58837509
32.79999924,-42.48046494,-46.14257431,-51.94091415,-50.04882431,-40.34423447
32.90000153,-42.35839462,-46.26464462,-51.75780869,-50.17089462,-40.46630478
33,-42.35839462,-46.20360947,-51.69677353,-49.98778915,-40.77148056
33.09999847,-42.48046494,-46.26464462,-51.69677353,-49.86571884,-40.28319931
33.20000076,-42.23632431,-46.26464462,-51.57470322,-49.74364853,-40.34423447
33.29999924,-42.114254,-46.20360947,-51.4526329,-49.926754,-40.161129
33.40000153,-42.17528915,-46.020504,-51.20849228,-49.98778915,-40.22216415
33.5,-42.23632431,-46.14257431,-51.14745712,-50.04882431,-40.46630478
33.59999847,-42.114254,-46.08153915,-51.39159775,-50.10985947,-40.52733994
33.70000076,-42.05321884,-45.89843369,-51.4526329,-50.04882431,-40.52733994
33.79999924,-42.05321884,-46.20360947,-51.20849228,-49.98778915,-40.28319931
33.90000153,-42.17528915,-46.26464462,-51.33056259,-49.86571884,-40.10009384
34,-41.93114853,-46.26464462,-51.02538681,-49.68261337,-39.7338829
34.09999847,-41.87011337,-46.38671494,-51.02538681,-49.4995079,-39.85595322
34.20000076,-42.114254,-46.38671494,-50.84228134,-49.68261337,-39.85595322
34.29999924,-41.80907822,-46.38671494,-50.65917587,-49.74364853,-40.22216415
34.40000153,-41.80907822,-46.20360947,-50.59814072,-49.68261337,-40.34423447
34.5,-41.74804306,-46.20360947,-50.4760704,-49.62157822,-39.85595322
