Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
13.39999962,-44.86083984,-46.99707031,-43.02978516,-43.64013672,-43.33496094
13.5,-44.25048828,-47.91259766,-43.02978516,-44.86083984,-43.02978516
13.60000038,-44.25048828,-46.08154297,-43.02978516,-44.55566406,-43.33496094
13.69999981,-43.64013672,-46.38671875,-41.80908203,-43.9453125,-43.02978516
13.80000019,-43.33496094,-45.47119141,-42.72460938,-43.64013672,-42.72460938
13.89999962,-42.41943359,-47.30224609,-41.80908203,-43.33496094,-42.41943359
14,-43.64013672,-46.38671875,-42.41943359,-43.64013672,-43.33496094
14.10000038,-44.86083984,-46.99707031,-43.33496094,-42.11425781,-42.41943359
14.19999981,-44.25048828,-46.38671875,-43.9453125,-43.02978516,-42.72460938
14.30000019,-42.41943359,-45.16601563,-42.41943359,-43.02978516,-42.41943359
14.39999962,-43.64013672,-45.47119141,-42.72460938,-43.64013672,-41.50390625
14.5,-44.55566406,-46.08154297,-41.80908203,-44.25048828,-41.50390625
14.60000038,-44.55566406,-46.69189453,-41.19873047,-43.33496094,-41.19873047
14.69999981,-43.33496094,-46.38671875,-42.72460938,-43.33496094,-40.89355469
14.80000019,-42.41943359,-45.16601563,-43.64013672,-42.41943359,-40.58837891
14.89999962,-43.33496094,-44.25048828,-42.41943359,-42.72460938,-42.11425781
15,-44.55566406,-46.08154297,-42.11425781,-43.33496094,-43.02978516
15.10000038,-43.64013672,-46.38671875,-40.89355469,-44.55566406,-42.11425781
15.19999981,-42.72460938,-46.69189453,-42.41943359,-43.02978516,-40.89355469
15.30000019,-43.02978516,-45.16601563,-42.72460938,-42.11425781,-41.19873047
15.39999962,-44.86083984,-45.16601563,-41.80908203,-42.11425781,-39.97802734
15.5,-42.72460938,-46.69189453,-40.89355469,-43.64013672,-41.80908203
15.60000038,-42.41943359,-46.08154297,-41.50390625,-44.25048828,-41.50390625
15.69999981,-43.64013672,-44.55566406,-43.02978516,-42.11425781,-41.50390625
15.80000019,-43.9453125,-45.16601563,-41.80908203,-41.80908203,-39.36767578
15.89999962,-43.02978516,-46.08154297,-41.19873047,-43.02978516,-40.28320313
16,-43.02978516,-45.47119141,-40.58837891,-43.02978516,-41.19873047
16.10000038,-43.9453125,-44.25048828,-42.11425781,-42.72460938,-41.50390625
16.20000076,-42.41943359,-45.47119141,-41.50390625,-41.50390625,-40.89355469
16.29999924,-42.72460938,-45.47119141,-41.19873047,-43.64013672,-39.36767578
16.39999962,-44.55566406,-44.25048828,-42.11425781,-43.33496094,-40.89355469
16.5,-42.72460938,-44.55566406,-41.80908203,-41.80908203,-40.89355469
16.60000038,-43.02978516,-46.38671875,-41.80908203,-41.80908203,-40.89355469
16.70000076,-43.02978516,-45.77636719,-39.97802734,-43.64013672,-39.36767578
16.79999924,-43.02978516,-44.25048828,-42.11425781,-42.11425781,-40.58837891
16.89999962,-43.02978516,-45.77636719,-41.50390625,-41.80908203,-41.80908203
17,-43.64013672,-44.25048828,-40.89355469,-42.41943359,-40.28320313
17.10000038,-41.50390625,-43.9453125,-42.72460938,-42.72460938,-39.36767578
17.20000076,-42.72460938,-46.08154297,-40.89355469,-41.50390625,-40.58837891
17.29999924,-42.41943359,-44.55566406,-41.19873047,-41.80908203,-40.58837891
17.39999962,-41.80908203,-45.16601563,-41.50390625,-42.11425781,-38.75732422
17.5,-42.72460938,-45.77636719,-42.11425781,-41.50390625,-39.97802734
17.60000038,-41.19873047,-43.64013672,-40.28320313,-40.58837891,-41.19873047
17.70000076,-42.72460938,-45.77636719,-41.80908203,-42.41943359,-40.58837891
17.79999924,-42.11425781,-44.86083984,-42.11425781,-40.58837891,-40.58837891
17.89999962,-41.80908203,-44.25048828,-40.58837891,-41.80908203,-41.19873047
18,-42.11425781,-45.16601563,-42.11425781,-42.41943359,-41.50390625
18.10000038,-41.19873047,-43.9453125,-39.67285156,-40.58837891,-41.80908203
18.20000076,-42.41943359,-45.47119141,-42.11425781,-42.11425781,-42.41943359
18.29999924,-39.36767578,-44.86083984,-40.58837891,-41.50390625,-41.50390625
18.39999962,-43.02978516,-45.47119141,-40.89355469,-41.19873047,-42.11425781
18.5,-40.89355469,-45.16601563,-42.72460938,-42.41943359,-43.02978516
18.60000038,-42.11425781,-44.55566406,-40.28320313,-40.89355469,-42.41943359
18.70000076,-40.58837891,-45.47119141,-42.11425781,-42.11425781,-43.64013672
18.79999924,-41.80908203,-43.9453125,-41.19873047,-40.58837891,-42.41943359
18.89999962,-41.50390625,-45.16601563,-42.41943359,-40.58837891,-43.64013672
19,-41.80908203,-44.55566406,-42.72460938,-42.11425781,-43.9453125
19.10000038,-40.89355469,-46.08154297,-41.50390625,-40.58837891,-42.41943359
19.20000076,-40.89355469,-43.64013672,-42.41943359,-41.19873047,-43.9453125
19.29999924,-40.89355469,-45.77636719,-41.19873047,-40.28320313,-42.72460938
